No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
2143,0.316789,4.76383,4.40879,690.887,1.30487,4.43E-06,4.43E-06,4.42E-06,-3.62362,-3.596063333,-3.57252,-12.32711097,-3.597401111,-2.58832,232.2597308,0.062413698,0.873239437,0.064346866,0.043947124,5.719286608,7.624023268,5.675339484,1.90473666,-15.88275,-18.84667,-19.16164,0.11560121,15.04436229,20.05469843
2144,0.41713,5.69292,4.42411,810.469,1.1098,3.90E-06,3.90E-06,3.90E-06,-3.349303333,-3.30161,-3.405996667,-12.454534,-3.352303333,-9.22158,146.1936081,0.101150337,0.864736216,0.034113447,0.038594361,7.916635761,12.17054654,7.8780414,4.253910779,-14.44836,-17.23881,-18.83923,0.086344216,17.71128455,27.22823424
2145,0.399956,6.70857,4.60916,756.158,1.14836,8.24E-06,8.20E-06,8.20E-06,-4.44335,-4.521186667,-4.534113333,-11.71015763,-4.49955,-3.90633,82.78233967,0.088959492,0.872385491,0.038655017,0.082035767,7.494827176,10.46013116,7.412791409,2.965303984,-17.21739,-19.62283,-20.76756,0.189909187,17.35019482,24.21474294
2147,0.360972,5.33017,3.24339,607.521,1.2463,5.34E-06,5.33E-06,5.32E-06,-3.86552,-3.843356667,-3.79772,-12.14215932,-3.835532222,-5.23062,43.62229007,0.087719298,0.895906433,0.016374269,0.0522803,5.968597205,8.471735748,5.916316905,2.503138543,-15.74192,-18.47168,-19.39561,0.131348568,14.99545136,21.28431471
2148,0.571089,6.74133,4.11915,1329.95,1.17019,3.86E-06,3.85E-06,3.86E-06,-3.466153333,-3.39831,-3.321916667,-12.46484337,-3.39546,-0.178088,-13.94748927,0.22,0.713333333,0.066666667,0.038394687,9.489508515,14.67682686,9.451113828,5.187318345,-13.34577,-16.73102,-18.71667,0.090571631,22.38539584,34.6220859
2150,0.395006,9.09614,7.62058,712.536,1.45289,9.32E-07,9.36E-07,9.34E-07,-2.64443,-2.663056667,-2.668526667,-13.8837894,-2.658671111,-1.81554,349.0874757,0.104846686,0.895153314,0,0.009310834,2.860183162,7.697588425,2.850872328,4.837405263,-11.33619,-12.3229,-14.90143,0.027270054,8.377052869,22.54509643
2151,0.62657,6.4621,4.91137,2305.86,1.11083,1.21E-06,1.20E-06,1.21E-06,-1.59308,-1.629106667,-1.601663333,-13.6248902,-1.60795,-6.1555,-2.210556874,0.73015873,0.26984127,0,0.012328117,3.859131322,11.82009092,3.846803205,7.960959598,-8.37417,-9.70643,-12.29458,0.027606352,8.641752694,26.46872937
2154,0.310393,4.30975,3.818,204.146,2.16054,3.98E-06,3.98E-06,3.98E-06,-4.09437,-4.09133,-4.146883333,-12.43422874,-4.110861111,-6.35769,291.7910094,0.082331998,0.790164664,0.127503338,0.03939185,3.802074165,4.927274822,3.762682315,1.125200657,-17.44115,-19.94002,-20.35558,0.171566845,16.55951342,21.46020041
2158,0.538484,6.09384,4.18879,995.016,1.10502,1.36E-05,1.35E-05,1.35E-05,-4.595723333,-4.547516667,-4.585773333,-11.21282087,-4.576337778,-9.33677,-57.36001055,0.183513248,0.788027478,0.028459274,0.13499323,11.21333639,14.10881464,11.07834316,2.89547825,-17.07722,-21.36347,-21.42883,0.300709261,24.97869042,31.4286222
2160,0.377177,4.25948,3.95443,343.622,1.79681,4.84E-06,4.88E-06,4.87E-06,-4.548763333,-4.51939,-4.561893333,-12.23447212,-4.543348889,5.45931,-108.0497914,0.169230769,0.8,0.030769231,0.047911357,4.414571296,6.216143892,4.366659939,1.801572596,-16.56543,-18.13941,-18.66052,0.173542282,15.99025418,22.51582638
2164,0.831301,11.93778,6.9514,3625.14,0.601684,4.59E-06,4.58E-06,4.58E-06,-3.43446,-3.33435,-3.36745,-12.29381156,-3.378753333,-3.38974,-93.9976172,0.604477612,0.395522388,0,0.045984205,12.57707907,37.6063701,12.53109487,25.02929103,-11.60205,-11.03548,-14.86615,0.055775288,15.25502523,45.61362154
2165,0.533206,5.03468,4.25594,1013.66,1.2008,1.05E-05,1.05E-05,1.05E-05,-4.622763333,-4.6594,-4.70487,-11.4641353,-4.662344444,-5.49671,-33.52703529,0.13876652,0.846549192,0.014684288,0.104348072,10.57586271,13.57100256,10.47151464,2.99513985,-17.29262,-20.23232,-20.90287,0.252592112,25.60065988,32.85090118
2166,0.416934,5.08818,3.70151,597.566,1.48698,9.87E-06,9.88E-06,9.94E-06,-4.873783333,-4.828756667,-4.822563333,-11.5229758,-4.841701111,4.47882,19.74436093,0.099750623,0.880299252,0.019950125,0.099013595,7.431273599,8.875561771,7.332260004,1.444288172,-18.28114,-22.39814,-21.91456,0.296800503,22.2757869,26.60514648
2167,0.416961,5.07143,3.69272,592.297,1.48575,9.87E-06,9.86E-06,9.91E-06,-4.951456667,-4.845266667,-4.84902,-11.52499805,-4.881914445,4.00352,24.44859942,0.096446701,0.881556684,0.021996616,0.098768439,7.457291878,8.93291146,7.358523439,1.475619582,-18.25692,-22.19877,-21.95305,0.29582073,22.335288,26.75490693
2168,0.355651,5.18585,3.86564,410.709,1.54997,9.22E-06,9.18E-06,9.21E-06,-4.973923333,-4.918576667,-4.928723333,-11.59630707,-4.940407778,22.4278,9.31795861,0.104361371,0.869158879,0.026479751,0.091016705,5.945004435,7.252718209,5.85398773,1.307713774,-18.61716,-21.74161,-21.96806,0.284386566,18.57548456,22.66150624
2169,0.323156,5.30021,3.87475,450.24,1.53238,7.02E-06,7.03E-06,7.03E-06,-4.785743333,-4.774063333,-4.819563333,-11.86532385,-4.793123333,18.6566,46.55967734,0.064770932,0.911532385,0.023696682,0.069399806,4.937832339,6.692499703,4.868432533,1.754667364,-17.8329,-20.57463,-20.4426,0.214382538,15.25342921,20.67376198
2170,0.42588,5.09383,3.7527,650.898,1.46802,9.51E-06,9.44E-06,9.46E-06,-4.786683333,-4.720916667,-4.75052,-11.56738165,-4.752706667,2.66379,243.9860296,0.027210884,0.959183673,0.013605442,0.093138296,7.565627756,9.135047133,7.47248946,1.569419377,-17.91984,-21.9547,-21.4621,0.275629017,22.38935682,27.03382144
2171,0.681052,6.24363,6.15526,1367.85,1.00596,1.46E-05,1.46E-05,1.46E-05,-4.462996667,-4.47532,-4.452643333,-11.13448903,-4.463653333,-13.611,47.92656458,0.227459016,0.74795082,0.024590164,0.148052867,16.67071378,19.42622251,16.52266091,2.75550873,-16.36088,-22.72238,-21.73296,0.300235616,33.8064512,39.3943326
2172,0.6651,5.99769,5.90195,1350.78,0.999416,1.39E-05,1.39E-05,1.39E-05,-4.3517,-4.34453,-4.329466667,-11.18362172,-4.341898889,-13.9844,-51.16592551,0.188571429,0.789206349,0.022222222,0.139498457,16.47997145,19.36875179,16.34047299,2.88878034,-16.34228,-22.4154,-22.5039,0.281047922,33.20224341,39.02227703
2173,0.692745,6.79946,6.55751,1464.45,0.978971,1.35E-05,1.35E-05,1.35E-05,-4.6863,-4.707843333,-4.733203333,-11.21282087,-4.709115555,25.8475,51.4479539,0.293963255,0.682414698,0.023622047,0.134521315,16.71470451,19.50348166,16.5801832,2.78877715,-16.07238,-21.68562,-20.60228,0.265476209,32.98626977,38.48988817
2174,0.614586,6.91369,6.6967,920.261,1.50504,4.99E-06,5.01E-06,5.00E-06,-3.849373333,-3.89271,-3.886656667,-12.20607265,-3.876246667,0.771577,-52.33631083,0.420426065,0.574561404,0.005012531,0.049619692,8.974535026,11.96225514,8.924915334,2.987720114,-14.65899,-19.15429,-20.68204,0.150545155,27.22856009,36.29324327
2175,0.622022,6.62286,6.40431,853.463,1.67165,5.39E-06,5.38E-06,5.39E-06,-4.074573333,-4.008946667,-3.999616667,-12.13096517,-4.027712222,-5.53673,-99.16136672,0.401069519,0.592394534,0.006535948,0.053547298,8.397523514,10.97562505,8.343976216,2.578101536,-15.22701,-19.44172,-20.51063,0.180446137,28.29835936,36.986164
2176,0.609285,6.87241,6.60872,878.964,1.5426,5.29E-06,5.26E-06,5.29E-06,-3.973733333,-3.951223333,-3.927073333,-12.15158446,-3.950676666,3.99479,-72.13784502,0.41219963,0.582255083,0.005545287,0.053363157,8.637694305,11.39228587,8.584331148,2.754591565,-14.97259,-18.94487,-20.06011,0.165943222,26.86060764,35.42655136
2177,0.519304,6.04093,5.72418,1148.98,1.12119,5.55E-06,5.54E-06,5.54E-06,-3.91518,-3.910156667,-3.90818,-12.10351606,-3.911172222,11.8379,-35.94283051,0.511904762,0.488095238,0,0.055582674,10.07428167,14.34528601,10.018699,4.27100434,-14.6013,-18.53164,-20.02763,0.125627098,22.76973525,32.42299305
2178,0.641086,7.73524,7.34148,1706.12,0.983737,4.86E-06,4.88E-06,4.89E-06,-3.577056667,-3.581316667,-3.568016667,-12.23036534,-3.575463334,5.55288,-77.13807199,0.405189621,0.570858283,0.023952096,0.04897962,12.36251906,18.34885134,12.31353944,5.98633228,-12.90062,-16.57418,-17.98042,0.097131276,24.51605893,36.38752899
2179,0.289869,5.06758,3.87698,401.873,1.32487,1.05E-05,1.04E-05,1.04E-05,-4.72714,-4.66118,-4.677243333,-11.47370475,-4.688521111,3.81924,82.75147732,0.055290645,0.914850136,0.029859219,0.103763303,5.704137614,6.720127001,5.600374311,1.015989387,-18.80961,-23.51551,-23.18027,0.277128844,15.23449059,17.94797364
2180,0.37538,5.57888,4.04726,492.909,1.20366,1.59E-05,1.59E-05,1.59E-05,-4.9322,-4.85091,-5.057393333,-11.04919145,-4.946834444,-9.31636,-91.92461758,0.079594961,0.896385258,0.024019781,0.158134969,7.649631164,9.205412508,7.491496195,1.555781344,-19.57694,-22.51422,-22.14124,0.383704084,18.56132607,22.33632701
2181,0.359634,4.70526,3.79855,443.686,1.21487,1.53E-05,1.54E-05,1.54E-05,-4.86431,-4.957583333,-4.83044,-11.08114305,-4.884111111,-8.86627,-36.78626631,0.072930956,0.904663923,0.022405121,0.150715506,7.439961307,8.882517938,7.289245801,1.442556631,-19.66314,-22.7005,-21.86715,0.369107118,18.22070433,21.75357188
2182,0.821696,15.09057,8.14223,3688.14,0.591684,2.79E-06,2.79E-06,2.78E-06,-2.018133333,-1.94908,-2.05339,-12.78946896,-2.006867778,-8.91683,-62.60670464,0.668539326,0.312734082,0,0.027796984,9.896598767,37.06384214,9.868801783,27.16724337,-8.71746,-10.00746,-14.31166,0.03315524,11.80430616,44.20841445
2183,0.824153,15.1121,8.18116,3721,0.589515,2.81E-06,2.82E-06,2.81E-06,-2.004933333,-1.98904,-2.091006667,-12.78232607,-2.028326667,-9.09363,-70.24507096,0.659340659,0.322344322,0,0.028486937,10.0323125,37.45205833,10.00382556,27.41974583,-8.74704,-9.95171,-14.33676,0.033853634,11.92231488,44.50770771
2184,0.834542,15.11846,8.28521,3724.41,0.589515,2.87E-06,2.87E-06,2.87E-06,-1.974823333,-1.980756667,-1.945833333,-12.76119853,-1.967137778,-9.49413,-37.58167567,0.691570881,0.291187739,0.001915709,0.028584342,10.32742157,38.07801198,10.29883723,27.75059041,-8.70407,-10.08537,-14.40639,0.033969389,12.27301999,45.25158571
2185,0.6388,5.38027,4.68808,2001.36,1.03675,5.00E-06,5.00E-06,5.00E-06,-3.440893333,-3.366593333,-3.35726,-12.20607265,-3.388248889,-6.32293,-77.4958825,0.259548611,0.715277778,0.025173611,0.049922697,11.76640234,18.67985363,11.71647964,6.91345129,-13.10763,-16.5447,-18.43559,0.104336619,24.59135248,39.04021395
2186,0.632956,5.35059,4.63804,1953.82,1.03225,4.83E-06,4.83E-06,4.83E-06,-3.333846667,-3.341213333,-3.33963,-12.24066409,-3.33823,-6.52382,-84.63760022,0.243540873,0.736128759,0.020330368,0.048348844,11.65281655,18.74742053,11.60446771,7.09460398,-12.99248,-16.38328,-18.39213,0.100608729,24.24825425,39.01135984
2187,0.512405,5.53567,3.75789,897.52,1.23375,8.63E-06,8.61E-06,8.64E-06,-4.742423333,-4.757113333,-4.734216667,-11.66026605,-4.744584444,-4.3419,-177.2007004,0.173497268,0.817395264,0.009107468,0.084985526,9.619447984,13.26785356,9.534462458,3.648405576,-17.28696,-18.19774,-19.22944,0.211366818,23.92445164,32.99837178
2188,0.526124,5.8468,4.18893,1145.48,1.19854,8.11E-06,8.15E-06,8.12E-06,-4.59778,-4.568823333,-4.5926,-11.71994963,-4.586401111,-4.21507,-124.3640996,0.21440536,0.763819095,0.021775544,0.081040492,9.445773114,13.36261803,9.364732622,3.916844916,-16.72733,-17.72833,-19.0006,0.195802971,22.82205347,32.28559267
2189,0.527175,6.04037,4.2202,1141.03,1.19858,8.25E-06,8.22E-06,8.25E-06,-4.580936667,-4.620036667,-4.631616667,-11.70651021,-4.610863334,-4.19572,-65.30831398,0.171052632,0.807017544,0.021929825,0.081631858,9.487301016,13.34195717,9.405669158,3.854656154,-16.68864,-17.81282,-19.16262,0.197238361,22.92315458,32.23674953
2190,0.49065,5.41307,3.84254,1015.69,1.19097,6.70E-06,6.71E-06,6.70E-06,-4.349196667,-4.37081,-4.33901,-11.91340303,-4.353005556,-4.32993,-88.48570006,0.137651822,0.852901484,0.009446694,0.066260231,8.838187299,13.26565928,8.771927068,4.427471981,-16.35416,-17.25181,-19.09483,0.159081048,21.21918499,31.84889262
2191,0.725694,11.42455,8.82131,1782.9,0.914395,6.03E-06,6.02E-06,6.03E-06,-3.945356667,-3.86723,-3.89865,-12.01876355,-3.903745556,-2.74015,-40.3191107,0.465053763,0.528972521,0.005973716,0.060498266,13.71420452,23.93317282,13.65370625,10.2189683,-14.08149,-15.21516,-18.15562,0.111517095,25.27953846,44.11627097
2192,0.723796,11.46046,8.80476,1766.39,0.918282,5.89E-06,5.93E-06,5.91E-06,-3.92709,-3.931156667,-3.837483333,-12.03886473,-3.898576667,-2.23397,-62.31090216,0.47885681,0.512394284,0.008748906,0.059499693,13.42984489,23.66023519,13.3703452,10.2303903,-13.97969,-15.00261,-18.2124,0.110142638,24.86060792,43.79855726
2193,0.710464,11.44898,8.6027,2070.82,0.778283,6.75E-06,6.70E-06,6.74E-06,-3.84822,-3.83395,-3.880903333,-11.90893541,-3.854357778,-1.69272,-92.1839346,0.300486618,0.686131387,0.013381995,0.067261969,15.3815129,27.44605211,15.31425093,12.06453921,-13.92456,-15.03175,-18.05061,0.105528994,24.13244219,43.06080099
2194,0.474459,4.84626,3.7137,627.694,1.20269,1.99E-05,1.99E-05,1.98E-05,-5.277236667,-5.323146667,-5.24013,-10.82479083,-5.280171111,3.5432,4.514290876,0.118675595,0.866443452,0.014880952,0.197197876,8.866230889,10.97162242,8.669033013,2.105391531,-18.98331,-21.76595,-21.40059,0.478102053,21.49598809,26.60046505
2195,0.551093,9.2766,6.15855,1466.44,1.10826,2.09E-06,2.10E-06,2.10E-06,-2.304156667,-2.38556,-2.347246667,-13.07357321,-2.345654445,-9.4326,331.8695807,0.162044589,0.835780315,0.002175095,0.021168946,6.363960037,14.60349121,6.342791091,8.239531173,-11.31292,-13.07051,-16.33453,0.047293948,14.21784511,32.62593964
2196,0.33466,8.30237,5.18641,462.372,1.67019,3.37E-06,3.38E-06,3.37E-06,-3.520743333,-3.541053333,-3.46324,-12.60059781,-3.508345555,-8.56725,157.0152558,0.116716123,0.876218737,0.007065141,0.033468533,4.503975075,5.933354678,4.470506542,1.429379603,-15.59486,-19.7749,-20.41222,0.112685291,15.16444547,19.97702739
2197,0.342179,8.1223,4.89769,461.746,1.75009,3.09E-06,3.09E-06,3.10E-06,-3.486256667,-3.54363,-3.562806667,-12.68733947,-3.530897778,-9.5315,101.2234129,0.121161362,0.873534338,0.005304299,0.030340545,4.461549222,6.124060022,4.431208677,1.6625108,-15.48753,-19.46842,-20.91607,0.107040576,15.74021819,21.60550879
2198,0.319491,7.15999,4.83743,441.277,1.60057,4.14E-06,4.16E-06,4.14E-06,-3.71854,-3.8368,-3.7474,-12.39240222,-3.76758,-6.84259,156.361214,0.123598578,0.876401422,0,0.041997112,4.688740969,5.96644809,4.646743857,1.277707121,-16.44974,-20.50016,-21.11402,0.135506078,15.12849024,19.25108516
2200,0.639186,5.44002,4.68039,2049.8,1.02534,4.88E-06,4.86E-06,4.86E-06,-3.284973333,-3.281476667,-3.32259,-12.23241662,-3.296346667,-6.85014,-99.32867369,0.246993127,0.732388316,0.020618557,0.048414119,11.92356464,19.23166869,11.87515052,7.30810405,-12.97095,-16.3546,-18.57393,0.100070164,24.64555978,39.75113606
2201,0.32322,7.83882,4.37896,555.251,1.3092,3.83E-06,3.83E-06,3.82E-06,-3.910413333,-3.88949,-3.9317,-12.47264575,-3.910534444,14.0373,592.9493236,0.07259887,0.903107345,0.024293785,0.038549316,5.485589375,7.183224199,5.447040059,1.697634824,-15.57425,-19.62564,-20.51244,0.101738973,14.47751315,18.95789416
2202,0.644899,5.43928,4.52795,1349.74,1.35698,4.46E-06,4.47E-06,4.47E-06,-3.271316667,-3.230003333,-3.32408,-12.31812215,-3.275133333,-13.9459,-146.1631185,0.226718048,0.766859345,0.006422608,0.044894244,9.087205795,13.5469017,9.042311551,4.459695905,-13.43684,-16.93884,-18.57955,0.122808601,24.8581318,37.05766939
2203,0.644408,5.20127,4.51346,1329.64,1.3755,4.36E-06,4.36E-06,4.36E-06,-3.296016667,-3.252053333,-3.29008,-12.3430385,-3.279383333,-13.4555,-155.9863925,0.340645948,0.655697745,0.003656307,0.04357251,8.757581163,13.14028752,8.714008653,4.382706357,-13.41532,-16.63777,-18.20659,0.120819727,24.2833971,36.43595348
2204,0.672978,5.16808,4.50765,1259.18,1.41024,5.45E-06,5.46E-06,5.44E-06,-3.52494,-3.529263333,-3.51487,-12.11989495,-3.523024444,-8.15744,-141.5436905,0.286967419,0.701754386,0.011278195,0.054670744,9.571784536,13.41287928,9.517113792,3.841094744,-14.05715,-17.78728,-19.17445,0.15542207,27.21138324,38.13113397
2205,0.65859,5.433,4.53262,1706.1,1.08146,6.20E-06,6.21E-06,6.21E-06,-3.440556667,-3.350726667,-3.383183333,-11.98934966,-3.391488889,-10.9612,-144.7111541,0.303314572,0.69043152,0.006253909,0.062947964,11.9480458,17.35267266,11.88509784,5.40462686,-13.71758,-17.30285,-18.89133,0.137232452,26.047858,37.83045035
2206,0.369225,6.0684,3.85297,611.29,1.14687,7.09E-06,7.07E-06,7.08E-06,-4.510576667,-4.49691,-4.553256667,-11.85823665,-4.520247778,4.16833,209.5649053,0.094466937,0.881916329,0.023616734,0.070385801,7.935005695,10.54003013,7.864619894,2.605024435,-17.24001,-19.9808,-20.79686,0.162728614,18.34535463,24.36804685
2207,0.815384,8.57697,7.15394,3118.16,0.731865,2.48E-06,2.48E-06,2.48E-06,-1.900026667,-1.883466667,-1.88116,-12.907252,-1.888217778,-11.0074,-54.03973312,0.695402299,0.297701149,0.006896552,0.024463888,9.294991915,30.42111475,9.270528027,21.12612284,-8.70821,-10.6483,-15.09462,0.036092846,13.71338506,44.88185298
2209,0.799254,8.35618,6.3202,3106.99,0.783284,2.60E-06,2.61E-06,2.60E-06,-2.06669,-2.056056667,-2.06806,-12.85999911,-2.063602222,-11.7053,-47.37312357,0.535547786,0.460955711,0.003496503,0.02620085,9.891076661,29.08536614,9.864875811,19.19428948,-9.16953,-11.3495,-15.88418,0.041371314,15.61807483,45.92598364
2210,0.814158,8.77362,6.95958,3117.45,0.743064,2.51E-06,2.51E-06,2.52E-06,-1.924796667,-1.931133333,-1.920566667,-12.8952278,-1.925498889,-11.246,-42.07373758,0.653153153,0.333333333,0.013513514,0.025675292,9.482805771,30.215398,9.457130479,20.73259223,-8.78159,-10.74692,-15.32868,0.038459735,14.20455892,45.26048635
2211,0.620497,6.04875,5.51728,1262.15,1.00925,1.08E-05,1.08E-05,1.08E-05,-4.123883333,-4.122966667,-4.09271,-11.43596442,-4.113186667,-14.2037,-153.7048877,0.149955634,0.820763088,0.029281278,0.108553846,14.88716332,19.00882515,14.77860947,4.12166183,-15.9094,-20.37767,-20.71734,0.220855719,30.28833409,38.67396591
2212,0.509722,7.43547,5.31542,1246.39,0.967552,7.50E-06,7.47E-06,7.46E-06,-3.898153333,-3.91194,-3.83031,-11.80327777,-3.880134444,-5.55009,-82.64290475,0.132646971,0.826768129,0.0405849,0.074967733,11.25161585,16.33150928,11.17664812,5.07989343,-15.42979,-18.3219,-19.86977,0.146222219,21.94592483,31.8540981
2213,0.528533,8.8062,8.01286,883.454,1.47492,2.86E-06,2.88E-06,2.89E-06,-3.51128,-3.700093333,-3.54596,-12.75772026,-3.585777778,-5.62487,-55.8226265,0.201544402,0.794337194,0.004118404,0.028456573,6.116193725,11.02962885,6.087737152,4.913435125,-14.33271,-14.89059,-17.85079,0.084608839,18.18504473,32.79397335
2214,0.541603,8.6464,8.11217,1101,1.17608,3.58E-06,3.57E-06,3.57E-06,-3.47884,-3.52361,-3.5077,-12.54294496,-3.503383333,-5.91511,-91.69243999,0.21244856,0.779320988,0.008230453,0.034482533,7.807771727,14.0914062,7.773289194,6.283634473,-14.23304,-15.03641,-17.96289,0.081752436,18.51094746,33.40841523
2215,0.472484,8.93568,8.3509,694.624,1.63113,1.91E-06,1.90E-06,1.91E-06,-3.16266,-3.19989,-3.106496667,-13.16840732,-3.156348889,1.33394,226.7877798,0.142498431,0.843691149,0.013810421,0.019367717,5.312744135,9.286050376,5.293376418,3.973306241,-13.16229,-15.76166,-19.03695,0.063684198,17.46916521,30.53404117
2216,0.485694,9.08573,8.50114,875.26,1.31251,2.57E-06,2.57E-06,2.59E-06,-3.253126667,-3.261536667,-3.216763333,-12.86772116,-3.243808889,0.452245,264.3469612,0.137221269,0.845626072,0.017152659,0.025905424,7.014341519,11.93188503,6.988436095,4.917543511,-13.36926,-16.11174,-19.40558,0.068542194,18.5589843,31.57012905
2218,0.639904,7.65081,7.19423,1635.51,0.989732,4.92E-06,4.91E-06,4.91E-06,-3.573036667,-3.585433333,-3.580083333,-12.22423662,-3.579517778,6.5164,-36.25027526,0.51174743,0.47650514,0.01174743,0.04912952,12.33994617,18.21208919,12.29081665,5.87214302,-13.0154,-16.65548,-18.20776,0.098022282,24.62042545,36.33641331
2219,0.641561,7.6505,7.21726,1640.31,0.992375,4.98E-06,4.97E-06,4.98E-06,-3.612136667,-3.599916667,-3.617856667,-12.21008067,-3.60997,6.30396,-68.31657872,0.493273543,0.500747384,0.005979073,0.049926108,12.40374587,18.18678278,12.35381976,5.78303691,-13.01313,-16.71494,-18.29269,0.099877624,24.81380419,36.38282109
2220,0.774775,10.19056,8.36817,3004.21,0.702208,4.48E-06,4.47E-06,4.48E-06,-3.11352,-3.106143333,-3.077956667,-12.31588751,-3.099206667,-5.31493,-56.77310953,0.438155136,0.520614955,0.041229909,0.044742515,13.95300235,32.41559723,13.90825984,18.46259488,-11.22457,-12.96748,-16.78848,0.063336031,19.75141056,45.88645177
2232,0.505319,4.99237,4.30959,1469.49,1.02212,5.97E-06,5.94E-06,5.93E-06,-3.698313333,-3.69479,-3.727213333,-12.03211934,-3.706772222,-5.994,31.71576462,0.187203791,0.757503949,0.055292259,0.058931952,9.482107092,14.79146834,9.42317514,5.309361248,-14.39824,-17.377,-19.42139,0.121427594,19.5376092,30.47739549
2234,0.0850843,4.28683,3.58856,35.3689,1.95562,5.25E-07,5.27E-07,5.25E-07,-2.90983,-2.84866,-2.938686667,-14.45796462,-2.899058889,33.4479,446.8659593,0.050411523,0.941358025,0.008230453,0.005423107,0.832210425,1.431413221,0.826787318,0.599202796,-15.54328,-15.98012,-15.67762,0.021379489,3.280819202,5.643053536
2236,0.425882,5.31671,4.40799,1071.65,1.12835,2.53E-06,2.53E-06,2.52E-06,-3.014206667,-3.02719,-3.025026667,-12.88729126,-3.022141111,15.9908,167.886997,0.344202899,0.655797101,0,0.025627246,5.332663776,9.149064943,5.30703653,3.816401167,-12.25819,-14.13762,-15.2232,0.0582922,12.12977407,20.81062961
2237,0.39149,6.32841,5.26529,769.333,1.2688,5.13E-06,5.12E-06,5.09E-06,-4.11215,-4.156103333,-4.170716667,-12.18431115,-4.146323333,-7.01641,75.84363259,0.091180867,0.871636771,0.037182362,0.050448956,7.753309293,10.49249584,7.702860337,2.739186547,-16.26534,-19.95428,-21.13491,0.129035744,19.83101556,26.83716596
2239,0.708391,9.42463,7.9132,2327.07,0.723839,5.85E-06,5.83E-06,5.85E-06,-3.40336,-3.456993333,-3.41241,-12.05077976,-3.424254444,-4.25393,-28.46908136,0.417359187,0.573407202,0.00923361,0.058510618,15.9954309,29.30407573,15.93692028,13.30864483,-12.75586,-14.72512,-17.91977,0.085377088,23.34009391,42.7597033
2241,0.650443,6.7454,5.07133,2044.58,1.00094,4.08E-06,4.09E-06,4.07E-06,-3.209073333,-3.25955,-3.151083333,-12.40941357,-3.206568889,-6.94663,-53.34467674,0.223931624,0.74957265,0.026495726,0.04059265,11.25134579,19.60178986,11.21075314,8.35044407,-12.46591,-15.45564,-18.10131,0.081906831,22.70268343,39.55200011
2242,0.761781,13.18997,6.68595,2207.39,0.88151,6.10E-06,6.08E-06,6.11E-06,-3.978866667,-4.00676,-3.969293333,-12.00722179,-3.984973333,-4.16826,-184.3846846,0.596339114,0.386319846,0.01734104,0.061007239,10.97474424,23.80421239,10.913737,12.82946815,-14.56503,-12.87243,-15.64888,0.108410985,19.50232222,42.30052291
2243,0.762361,13.2089,6.72108,2164.71,0.879921,6.20E-06,6.18E-06,6.21E-06,-4.028296667,-4.099806667,-4.059183333,-11.99096127,-4.062428889,-4.20356,-172.1695979,0.620218579,0.379781421,0,0.061823527,10.98297171,23.86941473,10.92114818,12.88644302,-14.66367,-12.779,-15.53479,0.109663509,19.48176156,42.33992936
2244,0.762326,13.20191,6.76207,2156.39,0.881013,6.20E-06,6.20E-06,6.14E-06,-4.047836667,-4.115093333,-4.015633333,-11.99419229,-4.059521111,-4.20606,-130.166633,0.447420635,0.550595238,0,0.061061486,10.94213145,23.85322329,10.88106996,12.91109184,-14.64394,-12.73404,-15.5916,0.108446206,19.43340585,42.36371782
2245,0.562708,5.35756,3.87599,1464.85,1.01764,1.03E-05,1.03E-05,1.03E-05,-4.09463,-4.079056667,-4.09662,-11.48336666,-4.090102222,-9.69968,-97.69852149,0.114227642,0.858943089,0.026829268,0.103347904,12.8042623,16.70591742,12.7009144,3.90165512,-15.80815,-19.94712,-20.90902,0.212012037,26.26717743,34.27118929
2247,0.409555,5.14382,4.19849,976.9,1.17469,6.96E-06,6.96E-06,6.94E-06,-4.29042,-4.37657,-4.310363333,-11.8767689,-4.325784444,39.4629,-5.8067132,0.093650794,0.833333333,0.073015873,0.06960142,7.608822452,9.914122499,7.539221032,2.305300047,-15.99222,-18.62834,-19.03666,0.164818534,18.01795085,23.47697992
2249,0.38926,5.48392,4.03896,1333.95,0.863407,5.19E-06,5.19E-06,5.20E-06,-3.267503333,-3.31625,-3.313463333,-12.16877686,-3.299072222,-8.16139,330.854486,0.113168724,0.864883402,0.021947874,0.051741025,8.840485838,13.37488239,8.788744813,4.534396552,-14.18999,-17.16662,-18.55916,0.090056543,15.38708576,23.27931588
2252,0.761356,13.18109,6.70666,2180.15,0.881994,6.14E-06,6.12E-06,6.11E-06,-3.98052,-4.015063333,-4.037186667,-12.00394846,-4.010923333,-4.22016,-183.198847,0.597550306,0.402449694,0,0.060457019,10.9362521,23.77281369,10.87579508,12.83656159,-14.59337,-12.81067,-15.60654,0.107492221,19.44459132,42.26792164
