No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
65,0.63479265,0.124702762,0.126456176,0.1603983,0.183261299,2.68E-06,2.69E-06,2.69E-06,-2.663916667,-2.672463333,-2.68277,-12.82596936,0.768438564,0.168219855,0.347982484,0.136165475,0.869561604,0,0.026658075,8.591934137,22.23489277,8.565276062,13.64295864,-11.16822,-12.41849,-14.74082,0.040491086,13.05033261,33.77269211
66,0.661305704,0.134456745,0.136387835,0.175412835,0.170261495,2.25E-06,2.25E-06,2.26E-06,-2.40238,-2.401553333,-2.43232,-13.00458034,0.803982534,0.148532809,0.401432053,0.173875348,0.831601721,0,0.022604036,7.528917727,22.82663836,7.506313691,15.29772063,-10.18802,-11.47743,-13.84323,0.03204182,10.67244038,32.35736474
67,0.795973424,0.350028046,0.35280208,0.199552162,0.099133519,2.74E-06,2.73E-06,2.73E-06,-2.489943333,-2.482303333,-2.405026667,-12.81120895,0.797580143,0.139042786,0.218164049,0.117231034,0.818256569,0.040394135,0.027781366,8.868675481,30.00593016,8.840894115,21.13725468,-9.0323,-9.8465,-9.79087,0.023970789,7.65222097,25.89022549
69,0.712461733,0.138110553,0.140484818,0.232422893,0.138019191,3.10E-06,3.11E-06,3.10E-06,-2.959523333,-2.987593333,-3.021476667,-12.68088783,0.725333277,0.136661011,0.23048919,0.141122479,0.840990558,0.11303516,0.0302913,8.58438342,25.56339939,8.55409212,16.97901597,-11.11729,-11.18944,-11.64892,0.035322254,10.01012749,29.80911667
70,0.54908998,0.052865644,0.052237706,0.149186016,0.206032281,4.47E-06,4.50E-06,4.49E-06,-3.232683333,-3.291823333,-3.254986667,-12.31588751,0.68851794,0.124679016,0.270655983,0.07449045,0.896654144,0.167729376,0.045296128,10.84858061,16.84614748,10.80328448,5.997566871,-13.45666,-16.841,-19.16912,0.076844155,18.40444313,28.5792192
71,0.72250925,0.065572791,0.053817325,0.429095269,0.124629057,7.03E-06,7.03E-06,7.02E-06,-3.140246667,-3.1246,-3.163353333,-11.86532385,0.704466864,0.120067271,0.157827046,0.190790372,0.745375259,0.331703243,0.070730453,19.68440617,40.36786961,19.61367572,20.68346344,-12.40267,-13.73689,-17.08509,0.075091919,20.89820968,42.85708171
72,0.957452968,0.214633787,0.17092423,0.926053053,0.0185032,6.54E-06,6.55E-06,6.54E-06,-1.255676667,-1.162696667,-1.257906667,-11.93604551,0.965607419,0.12671635,0.143625323,0.575364035,0.355285215,0.28403857,0.065499006,21.52663599,96.97462723,21.46113698,75.44799124,-6.08333,-6.44909,-7.88154,0.015329628,5.038172847,22.69629746
73,0.64508361,0.121865119,0.12361264,0.176977645,0.18399026,3.73E-06,3.74E-06,3.76E-06,-3.474636667,-3.444176667,-3.509596667,-12.49642495,0.659056741,0.135942557,0.327114361,0.085396,0.85253477,0.326591544,0.03791057,7.392996036,19.50633479,7.355085466,12.11333875,-14.18361,-12.12239,-13.09602,0.057798072,11.27128698,29.73916072
74,0.481003663,0.094013869,0.094991349,0.088672855,0.248999617,1.67E-06,1.66E-06,1.65E-06,-3.164466667,-3.13066,-3.14025,-13.30869296,0.704141039,0.152058629,0.603003125,0.05214796,0.80410369,0.719172802,0.01652669,4.366478691,10.41793083,4.349952001,6.051452137,-13.08558,-13.08811,-15.09857,0.033575021,8.870778935,21.1646885
75,0.549521537,0.020894797,0.020870575,0.11990674,0.203449898,1.34E-05,1.35E-05,1.35E-05,-5.344116667,-5.153103333,-5.14119,-11.21282087,0.422519673,0.109860671,0.149638722,0.093878428,0.841861955,0.336821487,0.132397003,13.53644421,18.18412826,13.40404721,4.64768405,-18.37051,-19.09585,-19.84762,0.221943098,22.69175506,30.48287852
76,0.530710105,0.021413024,0.021184605,0.06367528,0.218517676,1.52E-05,1.51E-05,1.51E-05,-4.89688,-4.852636667,-4.893963333,-11.10081581,0.467690081,0.112955205,0.139836916,0.082337854,0.845005476,0.377439079,0.151923862,12.72941892,16.99102207,12.57749506,4.261603146,-18.49118,-19.60513,-20.08754,0.272528768,22.83468056,30.47936154
77,0.892287955,0.15721671,0.125516203,0.716676407,0.052257711,8.29E-06,8.29E-06,8.36E-06,-4.665793333,-4.621346667,-4.64567,-11.69805095,0.499954917,0.135411239,0.167269439,0.095201195,0.843444136,0.322854729,0.081777035,9.484326548,16.34897139,9.402549513,6.864644842,-18.89413,-15.04506,-17.62131,0.040665861,4.716340093,8.129971997
78,0.510847446,0.066303351,0.066894074,0.119691568,0.250292101,5.11E-06,5.12E-06,5.11E-06,-2.0829,-2.102523333,-2.079946667,-12.18235612,0.848061209,0.139105747,0.167540883,0.779024652,0.207342615,0.07237035,0.051053767,18.20895775,79.39097729,18.15790398,61.18201954,-7.56916,-8.77227,-11.43396,0.104233563,37.17619015,162.0880288
80,0.732191605,0.223447006,0.226032654,0.206689427,0.126603973,2.42E-06,2.43E-06,2.44E-06,-1.961143333,-1.950613333,-2.006733333,-12.9276193,0.863809765,0.132164382,0.111493518,0.132057055,0.842077742,0.143589348,0.024207938,7.930173572,27.06849951,7.905965634,19.13832594,-9.13089,-10.2484,-11.35556,0.026073511,8.541308633,29.15452057
81,0.688803591,0.203499696,0.206052146,0.177786135,0.14374231,2.71E-06,2.71E-06,2.69E-06,-2.432406667,-2.476206667,-2.45868,-12.82225878,0.798033241,0.123733048,0.257041565,0.119626032,0.793592421,0.443960938,0.027220957,8.212495628,24.73362951,8.185274671,16.52113389,-10.53964,-10.98586,-11.85071,0.032956885,9.943011101,29.94543485
82,0.644862299,0.123964246,0.127074211,0.171084626,0.174423294,2.05E-06,2.06E-06,2.05E-06,-2.04075,-2.00401,-1.99072,-13.09767076,0.85849835,0.144430122,0.268264144,0.114216005,0.884791831,0.032905895,0.020312553,6.650819794,20.90409612,6.630507241,14.25327632,-9.86791,-11.04254,-13.60754,0.02945284,9.643570093,30.31056658
83,0.569350999,0.085796414,0.086809859,0.148542702,0.20332582,2.81E-06,2.82E-06,2.82E-06,-2.59342,-2.644863333,-2.631086667,-12.78232607,0.775238664,0.247522651,0.25467316,0.113733815,0.867872614,0.116333961,0.02851072,8.772053575,19.54288992,8.743542856,10.77083635,-11.4828,-13.48139,-17.06538,0.047766225,14.69650302,32.74172215
84,0.748203453,0.062811678,0.044685502,0.469424902,0.114674346,2.02E-05,2.04E-05,2.03E-05,-4.803903333,-4.782966667,-4.76705,-10.80488967,0.480836275,0.129189945,0.085478348,0.300102108,0.696718586,0.03748243,0.199666961,26.67507426,48.12802516,26.47540729,21.4529509,-16.4323,-14.26635,-16.65401,0.196478612,26.24911769,47.35950064
85,0.753216146,0.174994414,0.174822702,0.239039652,0.123450312,2.56E-06,2.58E-06,2.57E-06,-2.16511,-2.24577,-2.11221,-12.87160466,0.836360569,0.132686641,0.322537978,0.215666799,0.730774587,0.281656372,0.025932349,7.972032947,26.83274173,7.946100598,18.86070878,-9.52079,-10.14785,-11.12157,0.02729304,8.390331807,28.24067686
86,0.723416625,0.171067319,0.171950536,0.202246025,0.140663613,2.01E-06,2.02E-06,2.02E-06,-2.277903333,-2.256566667,-2.219686667,-13.11737584,0.825870006,0.140108787,0.343948187,0.174571032,0.802125617,0.137935341,0.0200094,6.272581383,21.8632731,6.252571983,15.59069171,-9.35964,-9.77764,-11.08958,0.02374532,7.443724003,25.94532631
88,0.781123459,0.31126669,0.313989575,0.20799452,0.103977749,2.80E-06,2.79E-06,2.79E-06,-2.20651,-2.279603333,-2.308113333,-12.78589114,0.824050805,0.137766613,0.533085795,0.127371362,0.86876112,0,0.027668197,9.048223701,30.03218157,9.020555504,20.98395787,-9.16675,-10.14532,-10.15828,0.024918381,8.148961906,27.04741965
89,0.783447224,0.059395078,0.053868011,0.553476783,0.097202548,5.75E-06,5.76E-06,5.77E-06,-2.143966667,-2.173036667,-2.166776667,-12.06457308,0.838145266,0.07718833,0.162517311,0.492347015,0.437838786,0.350783847,0.056721099,22.44152051,60.1611106,22.38479941,37.71959009,-9.70821,-12.0472,-16.79215,0.048086919,19.02543487,51.00328612
90,0.801882427,0.06658437,0.059603877,0.573771492,0.088979765,5.55E-06,5.53E-06,5.55E-06,-2.002226667,-2.01685,-2.015003333,-12.10351606,0.858561911,0.075454801,0.174350475,0.623924524,0.327566898,0.244474956,0.055746723,21.48826284,65.69675982,21.43251612,44.20849698,-9.37839,-11.31991,-16.42098,0.043686097,16.83934575,51.48347548
91,0.928096068,0.168723252,0.144470515,0.718223801,0.034059537,5.50E-06,5.49E-06,5.50E-06,-1.32198,-1.342793333,-1.327753333,-12.1125823,0.951249635,0.127941144,0.146392963,0.803540026,0.188042198,0.046593629,0.055633278,18.4245626,82.91329202,18.36892932,64.48872942,-6.74739,-7.40732,-9.15821,0.019769804,6.547340155,29.4640116
92,0.933540318,0.265752809,0.177085634,0.690173556,0.032560256,5.66E-06,5.64E-06,5.66E-06,-1.988466667,-1.885226667,-1.916853333,-12.08385501,0.869618468,0.137653439,0.134395961,0.676972597,0.241309642,0.065628671,0.056365199,18.60661629,83.4941951,18.55025109,64.88757881,-6.81205,-7.34522,-9.00736,0.019370871,6.394484139,28.69421812
94,0.603786985,0.135812874,0.139232263,0.157893517,0.18838212,4.10E-06,4.10E-06,4.10E-06,-3.105353333,-3.1684,-3.179316667,-12.40452358,0.703337751,0.139959506,0.152760967,0.127200854,0.820742398,0.24930881,0.04062791,9.963136176,26.11657999,9.922508266,16.15344381,-12.50205,-12.18541,-11.48509,0.063332398,15.53093207,40.71156136
95,0.514244569,0.052043652,0.050099651,0.052088425,0.216142091,1.21E-05,1.18E-05,1.19E-05,-5.299773333,-5.247113333,-5.270026667,-11.33897216,0.414415516,0.135427287,0.350057707,0.112439067,0.78671389,0.51161157,0.116822552,8.189940345,11.85893602,8.073117793,3.668995677,-21.73043,-15.46073,-16.47243,0.207398002,14.53980617,21.05346606
96,0.845004868,0.380965128,0.383158166,0.2844473,0.067167806,3.28E-06,3.28E-06,3.27E-06,-1.928233333,-1.876463333,-1.92751,-12.62766714,0.872267138,0.138413565,0.189873178,0.114194704,0.776744547,0.171034285,0.032593566,10.78616209,39.5137706,10.75356852,28.72760851,-8.05538,-8.90959,-9.323,0.019997888,6.617884663,24.24380185
97,0.786534512,0.26838854,0.271386652,0.240917397,0.099640172,2.90E-06,2.89E-06,2.88E-06,-2.080996667,-2.10541,-2.105736667,-12.75425406,0.846845684,0.135010049,0.17194027,0.170339849,0.79486241,0.145861232,0.028783307,9.061061763,31.08064914,9.032278456,22.01958737,-9.26257,-9.64657,-10.21451,0.024949027,7.85402035,26.94033627
98,0.828683184,0.345322546,0.348048408,0.263357167,0.078805331,3.01E-06,3.01E-06,3.00E-06,-1.932476667,-1.966823333,-1.96342,-12.71357048,0.866341756,0.139233934,0.233756987,0.132107353,0.810239558,0.111717942,0.029789082,9.623832208,34.81105033,9.594043126,25.18721812,-8.44218,-9.13821,-9.46771,0.020980693,6.778143501,24.51770661
99,0.873454392,0.579935016,0.582545947,0.254133511,0.05636264,3.50E-06,3.50E-06,3.50E-06,-2.126106667,-2.055276667,-2.034556667,-12.56274759,0.85030536,0.135742156,0.237788061,0.13579163,0.779404482,0.252875736,0.0345943,11.25592016,40.80803079,11.22132586,29.55211063,-7.95242,-8.51188,-8.44306,0.018310398,5.957639822,21.59926029
100,0.57663213,0.075987191,0.074464102,0.143412529,0.193047987,6.00E-06,5.98E-06,6.03E-06,-4.38396,-4.397543333,-4.342213333,-12.02375109,0.536688231,0.137549906,0.142662109,0.041263506,0.814433481,0.439586277,0.059827117,9.984875319,17.83217043,9.925048203,7.847295114,-18.14213,-15.31924,-16.39988,0.095437792,15.92813591,28.44634762
101,0.624025872,0.100729305,0.101087921,0.206589449,0.178998687,5.64E-06,5.59E-06,5.65E-06,-3.92485,-3.947283333,-4.03572,-12.08740112,0.591889142,0.138664115,0.301067735,0.084852093,0.8331449,0.168864143,0.056051671,9.568543927,19.85828819,9.512492255,10.28974427,-15.43536,-13.17752,-14.18431,0.083273907,14.215634,29.50272882
102,0.646522131,0.122902245,0.124482433,0.181441688,0.179083991,4.05E-06,4.03E-06,4.04E-06,-3.28382,-3.393136667,-3.352496667,-12.41926587,0.677169609,0.14504692,0.257953331,0.103700868,0.902241446,0,0.040443278,9.858932916,22.34676828,9.818489638,12.48783536,-13.08698,-13.20839,-15.14996,0.060111996,14.6536128,33.21463819
103,0.923658784,0.345340025,0.267209797,0.825564148,0.033963893,6.45E-06,6.44E-06,6.44E-06,-2.05301,-1.959673333,-1.973966667,-11.95298202,0.860715261,0.138046799,0.127172048,0.421099474,0.539562586,0.095773089,0.065600502,21.31650924,82.77878283,21.25090874,61.46227359,-8.01825,-8.58512,-9.54457,0.02326282,7.559120901,29.35446983
104,0.720583845,0.068660191,0.025128751,0.456891248,0.123442557,7.33E-06,7.31E-06,7.33E-06,-2.750853333,-2.77453,-2.74212,-11.82490023,0.757163176,0.075422447,0.156885665,0.276096505,0.668146815,0.290272246,0.07399148,21.38487241,41.87629216,21.31088093,20.49141975,-12.1289,-13.89154,-17.35931,0.077869397,22.50566026,44.07104173
105,0.72231007,0.062925296,0.068038128,0.354919048,0.129455192,1.59E-05,1.60E-05,1.59E-05,-5.70639,-5.594943333,-5.564466667,-11.04919145,0.366795444,0.108467764,0.120451167,0.242752305,0.739584837,0.108731152,0.157074753,21.95258395,40.25106292,21.79550919,18.29847897,-18.76114,-14.45702,-17.67764,0.172672226,24.13246855,44.24798065
106,0.42946034,0.008632372,0.013187812,0.04242802,0.257837623,9.92E-06,9.93E-06,9.98E-06,-4.646543333,-4.741873333,-4.75802,-11.51894354,0.490256141,0.226008508,0.446409446,0.037851849,0.939198399,0.1405853,0.097107817,5.009297389,6.436938185,4.912189571,1.427640796,-18.45354,-19.75058,-19.20839,0.203973657,10.52196146,13.52070165
107,0.615239827,0.058658244,0.063784631,0.201310402,0.178559242,7.30E-06,7.29E-06,7.27E-06,-3.625133333,-3.5906,-3.578956667,-11.82900701,0.642427413,0.274287208,0.22284839,0.150005398,0.81464597,0.196454465,0.07401082,16.96478318,25.28864325,16.89077236,8.323860071,-13.77431,-16.93295,-19.27269,0.10970152,25.14581654,37.48374365
108,0.398012052,0.005871035,0.010449769,0.026612167,0.276741493,1.60E-05,1.60E-05,1.61E-05,-5.38773,-5.373636667,-5.4258,-11.04292184,0.397605797,0.269614637,0.286720892,0.036767669,0.935928415,0.161491204,0.15813685,4.684947778,5.390570341,4.526810928,0.705622563,-20.35473,-21.66377,-20.12992,0.355477057,10.5313306,12.11750505
109,0.53586665,0.104262212,0.106846734,0.119723086,0.283126364,5.61E-06,5.64E-06,5.60E-06,-4.26064,-4.26697,-4.270763333,-12.08917889,0.55145901,0.191505188,0.125346787,0.054355496,0.95191397,0,0.057161053,6.942547741,14.32805957,6.885386688,7.38551183,-16.70375,-14.19651,-15.55504,0.131338953,15.95189211,32.92158282
110,0.559126433,0.104218177,0.107283747,0.106955782,0.284028517,4.39E-06,4.38E-06,4.38E-06,-3.742776667,-3.80176,-3.815956667,-12.33846183,0.616739609,0.186138882,0.131926691,0.17559197,0.829873718,0,0.043829615,9.046465136,17.73597394,9.002635521,8.689508805,-14.60786,-14.82556,-15.61709,0.101015667,20.84970885,40.87672779
111,0.614221797,0.052781383,0.05718677,0.193462449,0.169876335,6.14E-06,6.08E-06,5.98E-06,-5.81014,-5.880536667,-5.770006667,-12.01215195,0.33978739,0.147661385,0.225511775,0.181040334,0.807977645,0.078668098,0.057978374,11.51973661,22.31518299,11.46175823,10.79544638,-19.48074,-14.63128,-17.46913,0.082011734,16.29493051,31.56533596
112,0.819531976,0.187261994,0.173069749,0.432999673,0.082010691,1.44E-05,1.43E-05,1.42E-05,-5.07655,-5.23637,-5.026446667,-11.15525102,0.436096416,0.136135711,0.175130904,0.3565259,0.582858067,0.311009277,0.139997206,17.85143524,48.64835682,17.71143803,30.79692158,-16.72434,-10.85965,-11.31034,0.102100672,13.01914216,35.4794931
113,0.764547267,0.1906647,0.191013461,0.241787822,0.116571712,4.46E-06,4.47E-06,4.49E-06,-4.347423333,-4.32966,-3.916843333,-12.31812215,0.560741009,0.11761697,0.259266832,0.286162705,0.66206837,0.269541376,0.044440944,13.38971009,36.71488755,13.34526915,23.32517746,-11.91217,-11.863,-12.04589,0.044388869,13.37402033,36.67186587
114,0.728949399,0.167791116,0.170309092,0.20096701,0.145321725,2.68E-06,2.69E-06,2.68E-06,-3.465183333,-3.408796667,-3.258076667,-12.82969376,0.672511357,0.126393586,0.185506337,0.189803376,0.778402964,0.178149119,0.0270757,8.130243878,24.85176103,8.103168178,16.72151716,-10.91085,-11.11651,-11.58023,0.033114512,9.943567911,30.39455854
115,0.7427924,0.171333772,0.171932601,0.228870569,0.130150549,3.09E-06,3.10E-06,3.10E-06,-4.04369,-4.145196667,-3.923866667,-12.68733947,0.582586562,0.125961336,0.250957596,0.20826668,0.761560942,0.16979084,0.031253791,9.237728948,28.13755499,9.206475157,18.89982604,-11.47652,-11.21206,-11.71795,0.034526763,10.20512608,31.08418724
116,0.726360061,0.161540572,0.165193934,0.251934088,0.130424555,3.41E-06,3.41E-06,3.36E-06,-4.248696667,-4.24955,-4.28207,-12.59468064,0.552278793,0.12602352,0.254046636,0.164154568,0.804544608,0.176601855,0.034084084,9.713105148,27.42972411,9.679021064,17.71661896,-12.32734,-11.75981,-11.76538,0.037726283,10.7510401,30.36084335
117,0.830852032,0.178796575,0.172640645,0.370951806,0.099327391,0.000126945,0.000129565,0.000128466,-7.522553333,-7.5288,-7.607753333,-8.963480294,0.103775909,0.12426799,0.032325622,0.132485669,0.845010493,0.135440388,0.84969418,27.65665388,55.22758725,26.8069597,27.57093337,-24.48714,-13.20476,-12.61417,0.734432202,23.90499746,47.7359025
118,0.791381222,0.305473305,0.308287797,0.239870945,0.094914851,2.75E-06,2.74E-06,2.74E-06,-2.161296667,-2.213996667,-2.21431,-12.80755264,0.833340825,0.138775865,0.507303041,0.115486,0.827811065,0,0.027885873,8.948396575,31.91107225,8.920510703,22.96267567,-8.71542,-9.51446,-10.13011,0.02314354,7.426612531,26.48420497
119,0.742903055,0.219987155,0.222712446,0.21762243,0.119523746,2.60E-06,2.62E-06,2.61E-06,-2.15244,-2.153986667,-2.168543333,-12.85616034,0.838545245,0.135185926,0.428944315,0.146495217,0.859163378,0,0.026116627,8.299884511,28.38774071,8.273767884,20.0878562,-9.4255,-10.16289,-11.15909,0.026687264,8.481233435,29.00800069
120,0.726216209,0.150647722,0.152106714,0.283835517,0.133275775,3.99E-06,3.99E-06,3.98E-06,-2.98657,-2.86696,-2.918806667,-12.43422874,0.734243446,0.134143155,0.378059376,0.207077265,0.77607886,0.105939146,0.040616414,10.25206653,25.46856742,10.21145011,15.21650089,-12.15126,-12.15669,-11.7083,0.045859765,11.57555078,28.75641654
121,0.828605725,0.32221646,0.324327612,0.278975925,0.078404661,2.57E-06,2.56E-06,2.57E-06,-1.86153,-1.91658,-1.85672,-12.87160466,0.876688096,0.142287508,0.480864763,0.214169467,0.752606514,0.174182154,0.02576236,8.325702901,31.13938439,8.299940541,22.81368149,-7.947,-8.59825,-9.17972,0.018064143,5.837845836,21.83442379
122,0.500401569,0.025038035,0.02333859,0.127557986,0.220890677,2.58E-06,2.59E-06,2.58E-06,-2.478426667,-2.422283333,-2.48926,-12.86772116,0.797003706,0.13691842,0.324839716,0.123633481,0.882176683,0,0.026061055,7.713536653,23.81456393,7.687475598,16.10102728,-10.46323,-10.8904,-11.13321,0.047231929,13.97968026,43.16048581
123,0.721480154,0.223167779,0.225812866,0.181685114,0.139446093,2.71E-06,2.71E-06,2.72E-06,-2.485286667,-2.496303333,-2.480573333,-12.81856192,0.793726087,0.135756004,0.574465204,0.126745971,0.871615021,0,0.026966393,8.612585812,26.34352353,8.585619419,17.73093772,-10.14221,-11.19367,-11.49399,0.0317452,10.1388518,31.01195005
125,0.829059413,0.099385276,0.083021893,0.665119247,0.080756982,4.33E-06,4.33E-06,4.32E-06,-2.19973,-2.210803333,-2.140896667,-12.35225516,0.835073916,0.109977145,0.144565871,0.44246265,0.524903868,0.174145314,0.042790191,14.49078299,57.6423622,14.44799279,43.15157921,-8.83686,-9.52752,-13.11361,0.030788743,10.4265248,41.47529638
126,0.505004837,0.060598485,0.060244413,0.118763559,0.245970035,3.77E-06,3.77E-06,3.77E-06,-3.570503333,-3.526463333,-3.538453333,-12.48843556,0.649658365,0.35562915,0.576061914,0.123056165,0.882757827,0,0.037803842,9.80015706,14.905085,9.762353218,5.104927939,-13.22131,-16.73333,-19.17585,0.075907749,19.67810221,29.92847811
127,0.874195784,0.260604939,0.261843549,0.480078636,0.061299929,2.96E-06,2.94E-06,2.95E-06,-2.605123333,-2.517516667,-2.45881,-12.73370539,0.788310402,0.131663347,0.619530934,0.100503574,0.900735799,0,0.029697899,8.957071065,26.41820274,8.927373166,17.46113167,-10.65086,-11.08169,-10.90657,0.016862252,5.085760109,15.00006427
128,0.63680658,0.143436581,0.145510747,0.170179433,0.168935407,2.54E-06,2.54E-06,2.55E-06,-2.611066667,-2.58236,-2.634516667,-12.88334648,0.777119459,0.167946916,0.411290384,0.133563326,0.872181005,0,0.025387599,8.267195586,23.19091596,8.241807987,14.92372038,-10.66634,-11.90975,-13.89818,0.035725049,11.6334739,32.63390986
129,0.670246667,0.155585164,0.157447563,0.171864849,0.176142297,4.95E-06,4.95E-06,4.95E-06,-3.474683333,-3.403553333,-3.44818,-12.21612298,0.663687298,0.126461723,0.167352509,0.055424515,0.855651358,0.456271593,0.048430595,11.33218242,26.15620153,11.28375182,14.82401911,-13.57219,-13.31828,-13.75663,0.07087274,16.58337714,38.27666539
131,0.672791743,0.163575495,0.16586076,0.230077846,0.14452297,1.72E-06,1.71E-06,1.72E-06,-2.062333333,-2.048463333,-2.110396667,-13.27901719,0.850066855,0.141130981,0.337345825,0.14212851,0.821811329,0.200115473,0.017057324,5.143235097,16.44634213,5.126177773,11.30310703,-9.53045,-9.92514,-10.41015,0.020755443,6.258315863,20.01199671
132,0.79821973,0.243351961,0.245701025,0.27969855,0.094152286,2.28E-06,2.28E-06,2.28E-06,-1.6583,-1.620536667,-1.584306667,-12.99133511,0.911723125,0.139922169,0.363185392,0.18063455,0.784729624,0.18119272,0.022946109,7.476174872,29.99277284,7.453228763,22.51659797,-7.7729,-8.63329,-9.97642,0.018907386,6.160300435,24.71377339
133,0.759357525,0.098426809,0.08719251,0.553014947,0.107741462,1.08E-05,1.08E-05,1.08E-05,-3.904893333,-3.863183333,-4.01444,-11.43596442,0.597579501,0.117990141,0.037293586,0.366409316,0.604652214,0.15885042,0.108395488,22.22251081,48.22497424,22.11411532,26.00246343,-13.73061,-13.17096,-15.18035,0.100804093,20.66617419,44.8475749
134,0.708002317,0.088057004,0.077668901,0.415224976,0.128529774,6.74E-06,6.74E-06,6.73E-06,-3.115543333,-3.245716667,-3.13294,-11.90745063,0.701470425,0.112794276,0.183019928,0.280901824,0.723565006,0.001441251,0.068041875,16.38452814,34.35867632,16.31648626,17.97414818,-12.50249,-13.43205,-15.72289,0.074307363,17.89326188,37.52252051
135,0.524004383,0.017608734,0.015896892,0.097538793,0.226562096,3.98E-06,4.02E-06,4.00E-06,-2.610226667,-2.617016667,-2.638283333,-12.4292162,0.775413154,0.13630434,0.217149497,0.133216234,0.818635478,0.146847324,0.039610639,11.60558733,33.16918062,11.56597669,21.56359329,-10.84458,-11.26929,-10.91761,0.073540525,21.54676124,61.58140859
136,0.912626432,0.209608162,0.206883952,0.305648276,0.064259717,3.35E-06,3.37E-06,3.34E-06,-3.87758,-3.826073333,-3.724703333,-12.60655021,0.613658574,0.139808865,0.203478207,0.104929361,0.841706925,0.284241339,0.033228395,8.612926214,19.1780763,8.57969782,10.56515008,-13.67318,-13.78258,-12.83137,0.019633814,5.089159218,11.33183791
137,0.702834706,0.14993946,0.152382311,0.257288122,0.123313308,2.75E-06,2.77E-06,2.77E-06,-2.357283333,-2.319556667,-2.325926667,-12.80027988,0.814582966,0.139785376,0.286797951,0.158724287,0.846853231,0,0.027829877,8.488141288,27.63485077,8.460311412,19.14670949,-9.96219,-10.63925,-11.9747,0.029260399,8.924451891,29.05534767
138,0.838940947,0.2419695,0.241894233,0.372494875,0.074894275,4.93E-06,4.93E-06,4.95E-06,-2.599473333,-2.526836667,-2.525116667,-12.21814523,0.78513342,0.127643552,0.180643255,0.1824999,0.749742508,0.299096175,0.0494523,14.17932,43.98776812,14.1298677,29.80844812,-10.84513,-10.56445,-10.35538,0.03332135,9.554137691,29.63930522
139,0.663009798,0.082416342,0.072445911,0.246367072,0.149235366,4.12E-06,4.14E-06,4.12E-06,-3.03706,-3.062826667,-3.07648,-12.39723315,0.715900246,0.128311663,0.330351115,0.093420583,0.861604182,0.244397345,0.04144806,10.59134914,24.77078724,10.54990108,14.1794381,-12.96187,-12.7234,-15.52419,0.051957415,13.27683676,31.05153972
140,0.935554248,0.154993433,0.124885024,0.908181654,0.028868921,5.53E-06,5.55E-06,5.54E-06,-1.319946667,-1.26101,-1.24393,-12.10351606,0.958860589,0.126802217,0.132583339,0.508443035,0.428348098,0.318610003,0.055192331,18.35508234,87.17680711,18.29989001,68.82172477,-6.33634,-6.92858,-8.89971,0.017378986,5.779656697,27.45027278
141,0.887109278,0.078244196,0.077977139,0.917114116,0.050075998,4.74E-06,4.73E-06,4.73E-06,-1.646753333,-1.747223333,-1.691906667,-12.26158536,0.901610598,0.13753347,0.132005501,0.721936238,0.268615902,0.053175074,0.04710768,16.34533651,81.13086361,16.29822883,64.7855271,-7.05875,-7.91424,-11.63875,0.022624088,7.850064454,38.96417233
142,0.809694704,0.084154335,0.089614296,0.730952027,0.085417679,7.73E-06,7.73E-06,7.73E-06,-2.861806667,-2.825933333,-2.799676667,-11.7704017,0.747178981,0.121872108,0.096329425,0.513361159,0.478320828,0.055337235,0.079618072,21.26534655,58.32612821,21.18572848,37.06078166,-11.1236,-11.60879,-13.92492,0.06018126,16.07393032,44.08722511
