No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
927,0.86012,45.47565,45.33846,2652.12012,0.26923,4.15E-06,4.16E-06,4.14E-06,-2.233276667,-2.18712,-2.210936667,-12.39240222,-2.210444444,-2.3743,181.3429163,0.162299854,0.807496361,0.002911208,0.04079167,12.9955444,44.95432817,12.95475273,31.95878377,-8.88424,-9.29504,-8.98624,0.022139082,7.053141629,24.39830404
928,0.84739,40.84634,40.78327,2398.06006,0.32725,5.50E-06,5.50E-06,5.48E-06,-2.707323333,-2.80853,-2.700336667,-12.1125823,-2.73873,-3.38262,223.0475699,0.14223301,0.788349515,0.017961165,0.053756111,15.3689771,43.61409888,15.31522099,28.24512178,-11.15425,-10.92853,-9.69456,0.035462731,10.13886394,28.77207841
929,0.61478,10.80615,10.50986,1401.69995,0.74901,8.48E-06,8.48E-06,8.40E-06,-4.901783333,-5.11284,-5.12744,-11.68134412,-5.047354444,-4.71739,151.7086834,0.117002127,0.829651448,0.053346424,0.084093606,9.917947308,17.79139228,9.833853702,7.873444973,-18.12941,-14.8492,-13.90933,0.126974136,14.97525026,26.86347724
930,0.60855,10.60356,10.19245,1346.35999,0.77179,7.78E-06,7.82E-06,7.74E-06,-4.5739,-4.462043333,-4.580933333,-11.76395422,-4.538958889,-4.90553,94.59199782,0.112483531,0.826251647,0.061264822,0.078245087,9.922780612,17.56424538,9.844535525,7.641464769,-17.18476,-15.16486,-14.40299,0.121736525,15.43821955,27.32708572
931,0.70613,21.12233,20.62617,1963.35999,0.53892,2.23E-06,2.22E-06,2.22E-06,-2.38231,-2.516226667,-2.44625,-13.01800336,-2.448262222,-1.95742,450.3845041,0.107750678,0.809430894,0.082818428,0.021920412,6.683269264,20.22960555,6.661348853,13.54633629,-10.3332,-10.71452,-10.68394,0.023814293,7.260690693,21.97740401
932,0.82821,37.69443,37.54258,2213.37988,0.35994,3.26E-06,3.25E-06,3.27E-06,-2.16354,-2.233363333,-2.203243333,-12.63378336,-2.200048889,-2.58261,217.4524618,0.130979499,0.757023538,0.022019742,0.03230924,10.70285275,36.06062654,10.67054351,25.35777379,-9.01749,-9.87168,-9.76312,0.02344345,7.765945509,26.16544086
933,0.81728,32.57332,32.26922,2497.97998,0.38599,3.63E-06,3.62E-06,3.63E-06,-2.48991,-2.49357,-2.512303333,-12.52627791,-2.498594444,-3.19247,334.6005723,0.142028986,0.765886288,0.083389075,0.035595393,10.3622139,32.08429613,10.32661851,21.72208223,-10.31878,-10.21261,-9.51211,0.027697114,8.062937296,24.9650963
934,0.53821,10.70762,10.56941,1045.60999,0.93318,1.55E-06,1.55E-06,1.56E-06,-2.128066667,-2.18212,-2.226286667,-13.37725563,-2.178824444,0.693818,991.3984547,0.074222668,0.882313607,0.043463725,0.015284628,5.270013276,13.58207781,5.254728647,8.312064532,-10.76146,-12.41491,-16.19849,0.02875312,9.913837769,25.55031817
936,0.73139,15.91587,15.50749,2692.23999,0.50946,8.80E-06,8.74E-06,8.80E-06,-3.87875,-3.83712,-3.790033333,-11.64303415,-3.835301111,-4.39823,-26.13357386,0.170991351,0.786260812,0.039254824,0.088407181,16.51751429,37.53984506,16.42910711,21.02233077,-15.58764,-13.10591,-11.8101,0.090795079,16.96365606,38.55380471
937,0.74681,20.35424,19.62687,2681.82007,0.48009,6.75E-06,6.77E-06,6.74E-06,-3.9652,-3.92787,-3.959493333,-11.90448767,-3.950854444,-4.14904,40.83815632,0.179086823,0.786925321,0.033987856,0.066885808,13.2933544,32.47304763,13.22646859,19.17969323,-14.70633,-12.23568,-11.91168,0.064732341,12.86535929,31.42753984
938,0.88679,65.36509,65.10009,2558.08008,0.21145,3.56E-06,3.57E-06,3.56E-06,-1.695656667,-1.655313333,-1.607393333,-12.54575001,-1.652787778,-2.90688,220.6505095,0.138732325,0.792148719,0.018392168,0.036664914,11.69271008,45.58821273,11.65604517,33.89550265,-7.07252,-7.30976,-7.8369,0.015628707,4.984109179,19.43233245
939,0.88877,63.92987,63.83183,2542.70996,0.20963,3.56E-06,3.58E-06,3.55E-06,-1.47079,-1.46063,-1.506526667,-12.54575001,-1.479315556,-3.03555,121.5125698,0.133089876,0.763035098,0.029620613,0.035794597,11.77454503,46.79477964,11.73875044,35.02023461,-6.84519,-7.61157,-7.94372,0.0151264,4.97579232,19.7749556
940,0.89471,69.17604,69.08951,2700.75,0.1949,3.90E-06,3.88E-06,3.89E-06,-1.67519,-1.711756667,-1.714453333,-12.4571014,-1.700466667,-2.52301,295.0097809,0.154079466,0.741279951,0.007279345,0.039197382,12.98196829,51.5670158,12.94277091,38.58504751,-6.96872,-7.71643,-8.09012,0.015400456,5.100550587,20.26042329
941,0.916,88.87488,88.77878,2760.83008,0.15635,4.34E-06,4.37E-06,4.37E-06,-1.594866667,-1.559733333,-1.5716,-12.3430385,-1.5754,-2.63834,214.5098081,0.120243531,0.795642073,0.016342225,0.043407123,14.31999746,57.60314006,14.27659033,43.2831426,-6.47771,-7.05827,-7.31944,0.01368118,4.51341744,18.15552116
942,0.91713,86.92666,86.85432,2751.20996,0.15574,4.26E-06,4.29E-06,4.28E-06,-1.554093333,-1.408823333,-1.541463333,-12.36155755,-1.50146,-2.74526,169.633391,0.118332513,0.764812079,0.028229115,0.042360056,14.1326207,57.61050913,14.09026064,43.47788843,-6.23364,-6.97673,-7.45295,0.013299073,4.436980803,18.08700088
943,0.88654,65.52875,65.28462,2578.82007,0.20924,3.64E-06,3.63E-06,3.63E-06,-1.623276667,-1.65526,-1.658896667,-12.52627791,-1.645811111,-2.89275,203.358627,0.134461264,0.790343326,0.019689324,0.036808657,11.83335066,46.1752663,11.79654201,34.34191564,-7.10472,-7.47376,-7.85719,0.015525992,4.991339628,19.47685344
944,0.92073,92.98737,92.9226,2903.51001,0.14626,4.66E-06,4.66E-06,4.67E-06,-1.680136667,-1.56238,-1.59272,-12.27649511,-1.611745556,-2.48685,304.3530133,0.139437857,0.73561704,0.005709267,0.046702761,15.57532273,63.15352413,15.52861997,47.5782014,-6.39251,-7.11267,-7.53682,0.013769964,4.592268787,18.62034981
945,0.89235,70.01071,69.64576,2561.75,0.20134,3.88E-06,3.88E-06,3.87E-06,-1.717213333,-1.755786667,-1.680296667,-12.4596754,-1.717765556,-2.8692,56.64944541,0.124753568,0.794337986,0.029335226,0.039027464,12.40439537,47.59866792,12.36536791,35.19427255,-7.32276,-7.43632,-7.65557,0.015840361,5.034662243,19.31921783
946,0.9169,88.91705,88.84774,2775.45996,0.1544,4.48E-06,4.48E-06,4.48E-06,-1.791286667,-1.69446,-1.586316667,-12.31588751,-1.690687778,-2.39218,204.7343948,0.147048789,0.745649949,0.02081201,0.04446079,14.72096727,58.9034312,14.67650648,44.18246393,-6.64537,-7.03086,-7.40489,0.013838504,4.58192862,18.33380323
947,0.91499,89.16157,89.0841,2778.88989,0.15477,4.41E-06,4.42E-06,4.43E-06,-1.550386667,-1.49344,-1.519166667,-12.32937086,-1.520997778,-2.63427,193.5583606,0.116534423,0.793540114,0.016109642,0.043626201,14.52640724,58.03240391,14.48278104,43.50599667,-6.49165,-7.23976,-7.29844,0.013611276,4.53220634,18.10597931
948,0.82265,16.2108,13.76993,5651.83008,0.33603,5.64E-06,5.63E-06,5.62E-06,-2.56736,-2.527826667,-2.59153,-12.08740112,-2.562238889,-5.84148,159.9137533,0.418859649,0.541666667,0.039473684,0.055920475,18.14672577,62.42829431,18.09080529,44.28156854,-9.76165,-10.3717,-13.25485,0.037880315,12.29252229,42.28868662
949,0.86576,17.54754,15.30643,6732.52002,0.25326,5.79E-06,5.77E-06,5.79E-06,-2.313173333,-2.275866667,-2.405133333,-12.06110688,-2.331391111,-5.42529,23.52517764,0.628224583,0.3323217,0.039453718,0.058087482,18.9649316,77.03232163,18.90684412,58.06739003,-8.73972,-9.127,-11.66727,0.029656086,9.682389724,39.32821774
950,0.88875,19.75736,17.70921,7493.0498,0.20516,5.88E-06,5.87E-06,5.89E-06,-2.306966667,-2.30555,-2.18007,-12.0439538,-2.264195556,-2.73921,-36.52251576,0.494350282,0.440677966,0.064971751,0.059714609,19.00372572,80.69984899,18.94401111,61.69612327,-8.22338,-8.48481,-10.20505,0.024696645,7.859521751,33.37567737
951,0.87744,23.24623,16.3146,6384.47021,0.21768,5.20E-06,5.20E-06,5.21E-06,-1.705823333,-1.665786667,-1.656686667,-12.16685193,-1.676098889,-2.74292,68.36009825,0.453662656,0.500105552,0.042783759,0.052241469,17.1351945,68.36876395,17.08295303,51.23356945,-7.92895,-8.48134,-9.79157,0.022924432,7.519210505,30.00135937
952,0.87605,21.19521,18.36098,6093.62988,0.22492,5.28E-06,5.30E-06,5.29E-06,-1.747246667,-1.75924,-1.805986667,-12.14969231,-1.770824444,-3.19828,18.97314309,0.352371542,0.598616601,0.047694335,0.052076457,17.34416552,68.28830472,17.29208907,50.9441392,-8.18439,-8.75665,-9.98418,0.023612076,7.864048087,30.96271835
953,0.60786,10.43765,9.93538,1682.91003,0.75089,4.45E-06,4.45E-06,4.45E-06,-3.63429,-3.670416667,-3.66274,-12.32260646,-3.655815556,-4.07996,141.4848039,0.136992728,0.820783486,0.042223786,0.044001061,10.06206203,20.36054306,10.01806097,10.29848103,-14.01398,-13.68156,-16.97076,0.066604588,15.23098488,30.81983818
954,0.48439,5.92694,5.33568,1036.59998,0.98879,6.69E-06,6.69E-06,6.70E-06,-4.169076667,-4.15109,-4.110826667,-11.91489668,-4.143664444,1.73257,-32.45570907,0.075579323,0.85597148,0.068449198,0.06578092,10.30703067,13.8136803,10.24124975,3.506649628,-16.04241,-20.78422,-22.58989,0.131119923,20.54481856,27.53456009
955,0.52641,4.76049,4.1344,363.39801,0.91983,1.10E-05,1.10E-05,1.10E-05,-4.127603333,-4.11844,-4.170143333,-11.41761529,-4.138728889,-9.34855,175.2619402,0.087879778,0.879668954,0.032451269,0.108732814,11.10648165,14.40586821,10.99774884,3.299386559,-17.51905,-21.01422,-21.14795,0.201619658,20.5943813,26.71232459
956,0.63604,12.31612,12.08621,1722.68005,0.69194,3.11E-06,3.10E-06,3.11E-06,-2.53222,-2.545333333,-2.54522,-12.68410845,-2.540924444,4.46845,374.5603283,0.200191571,0.786398467,0.013409962,0.03041077,9.901010768,23.99260109,9.870599998,14.09159033,-11.13587,-12.75912,-15.85772,0.04241901,13.81060316,33.46651167
957,0.6379,12.33694,12.21968,1727.53003,0.69194,3.10E-06,3.10E-06,3.11E-06,-2.581753333,-2.524606667,-2.551536667,-12.68088783,-2.552632222,6.35998,137.3464602,0.202938476,0.770431589,0.026629936,0.03171302,9.873163697,23.99120024,9.841450677,14.11803654,-11.15663,-12.72241,-15.85739,0.044235477,13.77176017,33.46455767
958,0.63701,6.39371,4.66098,2551.73999,0.69242,1.44E-05,1.44E-05,1.45E-05,-4.224523333,-4.299936667,-4.28186,-11.14828235,-4.268773333,-8.34425,-59.82835669,0.199916615,0.753491766,0.04659162,0.143662325,21.31503212,28.16964813,21.1713698,6.854616013,-15.79185,-19.02438,-20.07268,0.200528992,29.75228128,39.32019853
959,0.68607,20.24847,19.99471,1632.98999,0.70954,2.17E-06,2.18E-06,2.18E-06,-2.629526667,-2.648613333,-2.658306667,-13.03618568,-2.645482222,-1.92579,-77.56877924,0.130952381,0.869047619,0,0.022288974,5.972971943,17.90864923,5.950682969,11.93567729,-11.13849,-11.15851,-10.89891,0.031880978,8.543425458,25.61559157
960,0.79284,27.21944,26.57146,2947.63989,0.42372,5.36E-06,5.39E-06,5.37E-06,-3.318473333,-3.359803333,-3.335016667,-12.13468265,-3.337764444,-5.08677,-2.036832623,0.14691092,0.805675287,0.047413793,0.05381315,13.15942609,29.18693499,13.10561294,16.0275089,-13.08622,-13.15188,-12.26301,0.045965507,11.24036953,24.93056555
961,0.66938,13.51566,13.1102,2042.12,0.62874,3.29E-06,3.32E-06,3.30E-06,-2.953483333,-2.960556667,-2.964543333,-12.62158809,-2.959527778,10.8653,31.07761277,0.130172013,0.817759182,0.052068805,0.033331906,9.051501305,23.5621346,9.018169399,14.5106333,-11.89448,-12.26663,-12.63258,0.042247004,11.47245559,29.86416659
963,0.77069,21.23902,21.04849,2700.1499,0.44446,3.37E-06,3.36E-06,3.35E-06,-2.357143333,-2.31162,-2.366456667,-12.60356958,-2.345073333,-4.34817,15.55651439,0.154626109,0.799746515,0.045627376,0.033595927,9.746183242,30.11665597,9.712587315,20.37047273,-10.45674,-10.93701,-10.59414,0.030101212,8.732366011,26.98386193
964,0.78596,29.68969,29.50029,2195.84009,0.42259,3.75E-06,3.74E-06,3.76E-06,-2.576816667,-2.625343333,-2.583616667,-12.49375472,-2.595258889,-3.93444,46.81421215,0.22186322,0.754981152,0.021540118,0.037498959,11.16942489,34.85733463,11.13192593,23.68790974,-10.13625,-10.72014,-10.68611,0.031945016,9.515129514,29.69464022
965,0.70641,23.82758,23.44404,1889.14001,0.59656,3.00E-06,3.01E-06,3.00E-06,-2.097753333,-2.244393333,-2.097923333,-12.71689827,-2.14669,-2.60647,370.5559015,0.174213836,0.799161426,0.025995807,0.030324333,9.356861515,32.67515659,9.326537182,23.31829508,-9.21947,-9.84348,-10.90077,0.036467842,11.25249965,39.29492677
966,0.79932,29.33919,29.1248,2293.40991,0.41001,2.93E-06,2.92E-06,2.92E-06,-2.067546667,-2.068976667,-2.024216667,-12.74392694,-2.05358,-2.7192,508.1911395,0.226817043,0.771303258,0,0.029586188,9.524438328,33.1959379,9.49485214,23.67149957,-8.9511,-9.9744,-10.39947,0.0244539,7.872243143,27.43747038
967,0.78499,13.69014,12.86044,4285.06982,0.39997,8.81E-06,8.87E-06,8.88E-06,-3.67199,-3.656483333,-3.673043333,-11.6350931,-3.667172222,-4.69603,-119.5235324,0.23373174,0.741035857,0.025232404,0.087739926,20.75266047,52.43150887,20.66492055,31.6788484,-13.33671,-12.74742,-13.51596,0.070743959,16.73269423,42.27508117
968,0.67741,6.35033,5.81507,3915.53003,0.61471,1.05E-05,1.05E-05,1.05E-05,-3.788366667,-3.72624,-3.698006667,-11.4641353,-3.737537778,-7.34975,-125.9157189,0.185547786,0.806060606,0.008391608,0.10555813,20.89792885,32.60882434,20.79237072,11.71089549,-14.78405,-16.01492,-18.24265,0.130805692,25.8963288,40.40825495
969,0.79112,28.98866,28.77403,2311.55005,0.40553,2.88E-06,2.86E-06,2.87E-06,-2.22967,-2.1808,-2.199126667,-12.76119853,-2.203198889,-2.43283,215.5938599,0.167890357,0.795398923,0.035242291,0.02871754,8.865835765,30.17492492,8.837118225,21.30908916,-9.03594,-9.78892,-9.88626,0.023476584,7.24781911,24.66799558
970,0.80675,29.99506,29.77135,2555.88989,0.36773,2.18E-06,2.17E-06,2.17E-06,-1.528543333,-1.560073333,-1.57005,-13.04078339,-1.552888889,-2.12634,335.6877833,0.235672515,0.752046784,0.010526316,0.021361265,7.026530536,27.87836179,7.00516927,20.85183126,-7.4777,-8.29877,-8.99379,0.015835096,5.208763941,20.66621712
971,0.69263,15.91898,15.53693,1996.31995,0.60757,3.17E-06,3.20E-06,3.18E-06,-3.048933333,-3.001336667,-3.008656667,-12.65862936,-3.019642222,9.80097,114.5654021,0.13028169,0.8157277,0.05399061,0.031391075,8.261344489,23.37258828,8.229953414,15.11124379,-11.64168,-11.29687,-11.82317,0.038447419,10.11839734,28.6264706
972,0.82243,32.1722,31.94155,2588.62988,0.34262,2.04E-06,2.03E-06,2.04E-06,-1.53035,-1.4609,-1.501746667,-13.10256075,-1.497665556,-2.25494,541.3750383,0.186532831,0.792973651,0.016729402,0.019707806,6.521699679,26.92511353,6.501991874,20.40341385,-6.69785,-7.29602,-8.21254,0.013611803,4.504412788,18.5966591
973,0.81345,30.76032,30.53863,2326.84009,0.38827,1.81E-06,1.81E-06,1.81E-06,-1.450923333,-1.536103333,-1.493836667,-13.22218371,-1.493621111,-2.30605,575.8937803,0.205284553,0.785060976,0.008130081,0.01805332,5.823880353,24.22353003,5.805827033,18.39964968,-6.98767,-7.38136,-8.55513,0.014130437,4.558384509,18.9598957
974,0.7078,16.3193,15.92886,1886.89001,0.62424,2.61E-06,2.62E-06,2.61E-06,-2.797036667,-2.836563333,-2.80709,-12.85616034,-2.813563333,15.6949,208.1001852,0.160409556,0.794084187,0.045506257,0.026133268,7.156730492,21.11227933,7.130597224,13.95554884,-10.94129,-10.94609,-11.23241,0.03288592,9.005979062,26.56754307
975,0.82756,37.89248,37.78296,2475.59009,0.32227,3.20E-06,3.20E-06,3.19E-06,-1.939193333,-1.92127,-1.956746667,-12.65235975,-1.93907,-2.60987,38.77462807,0.127707727,0.76980278,0.034594245,0.031462087,10.322691,37.57120983,10.29122891,27.24851883,-8.28653,-8.98566,-9.38,0.020439585,6.706215152,24.4084238
976,0.72857,26.07141,25.77232,2190.62012,0.52441,5.26E-06,5.24E-06,5.29E-06,-2.614826667,-2.4966,-2.569663333,-12.15537953,-2.560363333,-4.29202,11.82364428,0.294117647,0.662745098,0.033418585,0.052376394,15.56671506,48.93446125,15.51433866,33.36774619,-10.58917,-10.61507,-11.18797,0.055369581,16.45631595,51.73094977
977,0.84274,37.36773,37.17702,2688.04004,0.30289,2.91E-06,2.91E-06,2.90E-06,-1.752676667,-1.667916667,-1.71636,-12.75079982,-1.712317778,-3.07541,205.7771019,0.125818683,0.782833506,0.014822475,0.029159348,9.565582704,37.63773377,9.536423357,28.07215106,-7.6289,-8.41191,-9.15386,0.017804403,5.840648122,22.98121984
978,0.68771,21.78771,21.63651,1497.96997,0.66984,4.55E-06,4.57E-06,4.52E-06,-3.687436667,-3.721663333,-3.659363333,-12.30258355,-3.689487778,2.64992,3.100122176,0.138138138,0.84984985,0.012,0.046509068,10.05685924,24.83149846,10.01035017,14.77463922,-13.50135,-12.37574,-12.06992,0.062801988,13.57994859,33.53039598
979,0.62968,8.62351,8.4033,2008.46997,0.69676,4.92E-06,4.94E-06,4.93E-06,-3.379026667,-3.54775,-3.384053333,-12.22017157,-3.436943333,-2.14145,241.3505967,0.118083671,0.830634278,0.051282051,0.049507223,12.23633139,22.67902961,12.18682417,10.44269822,-13.64985,-14.75634,-17.8479,0.06953708,17.186962,31.85461457
980,0.58264,10.57561,10.3404,1502.47998,0.81119,4.66E-06,4.65E-06,4.66E-06,-3.490486667,-3.581246667,-3.550706667,-12.27649511,-3.540813333,-2.50115,77.19367901,0.116392444,0.845216332,0.0384,0.046522335,10.49918061,19.05406106,10.45265827,8.554880448,-13.8305,-14.7636,-17.3455,0.076076192,17.1689079,31.15837623
981,0.71002,15.91671,15.52839,2208.70996,0.58098,3.52E-06,3.51E-06,3.52E-06,-2.84148,-2.770633333,-2.818326667,-12.55704957,-2.810146667,-2.49984,596.0321595,0.129943503,0.870056497,0,0.034993067,10.47412791,28.9692191,10.43913484,18.49509119,-11.57757,-12.00487,-13.66273,0.040983389,12.26715158,33.92834275
982,0.77869,25.43249,25.18389,2673.92993,0.38954,2.48E-06,2.47E-06,2.47E-06,-1.989026667,-1.951923333,-1.942346667,-12.907252,-1.961098889,-2.24433,691.1244859,0.202453988,0.791411043,0,0.02545361,7.898217855,30.51873839,7.872764245,22.62052053,-8.44354,-9.0644,-9.99194,0.019987852,6.202201114,23.96532442
983,0.69301,11.69022,10.8741,2506.04004,0.54252,2.52E-06,2.52E-06,2.52E-06,-2.101893333,-2.11292,-2.109956667,-12.89125166,-2.108256667,-2.28966,632.7455979,0.17583603,0.786407767,0.037756203,0.02511756,8.331589835,26.54380248,8.306472275,18.21221264,-9.74428,-10.7407,-14.06083,0.027469951,9.111886694,29.02976808
984,0.63054,10.36256,9.85905,1887.66003,0.72932,2.89E-06,2.88E-06,2.89E-06,-2.72933,-2.6918,-2.702083333,-12.75425406,-2.707737778,9.32875,1186.11424,0.117948718,0.882051282,0,0.029266037,10.08476631,21.8082256,10.05550027,11.72345929,-11.26814,-13.64465,-17.01828,0.04302756,14.82684128,32.06292437
985,0.76258,25.94504,25.49052,2562.69995,0.47715,3.81E-06,3.82E-06,3.81E-06,-3.126543333,-3.133913333,-3.23713,-12.47526014,-3.165862222,-4.85608,81.04354617,0.19677264,0.770712909,0.032514451,0.038384003,10.52739289,29.47772745,10.48900888,18.95033456,-11.68726,-11.47556,-13.31799,0.036920695,10.12605859,28.35395223
986,0.71377,18.58148,18.27934,1961.68005,0.57422,2.40E-06,2.40E-06,2.39E-06,-2.254186667,-2.19856,-2.24435,-12.94004182,-2.232365556,-2.98811,452.2281864,0.184397163,0.815602837,0,0.024366842,7.926160375,26.19211149,7.901793533,18.26595111,-9.68263,-10.79887,-12.17468,0.028206048,9.174995215,30.31890426
987,0.76721,26.78069,26.01336,2838.29004,0.445,5.08E-06,5.11E-06,5.07E-06,-3.81802,-3.813696667,-3.751873333,-12.18823273,-3.79453,-3.4995,102.9687503,0.136722377,0.827065924,0.036211699,0.050045134,11.5269888,26.7788023,11.47694367,15.2518135,-13.76886,-13.01237,-13.39379,0.044893818,10.34047665,24.02236913
988,0.82406,36.62827,36.48456,2421.51001,0.33253,2.73E-06,2.73E-06,2.72E-06,-1.833516667,-1.859023333,-1.88682,-12.81120895,-1.859786667,-2.52843,223.9071472,0.129050926,0.766782407,0,0.027235016,9.039629747,34.91687937,9.012394731,25.87724962,-7.94067,-8.68012,-9.17617,0.018256736,6.059630615,23.40620104
989,0.71838,16.78595,16.3545,2245.15991,0.53897,2.80E-06,2.80E-06,2.80E-06,-2.196326667,-2.232703333,-2.265116667,-12.78589114,-2.231382222,-3.65545,90.66048253,0.15035461,0.842553191,0.007092199,0.028000318,9.150265231,28.94808393,9.122264913,19.7978187,-9.89287,-10.93699,-12.42739,0.030422313,9.941752592,31.45205971
990,0.75785,23.05578,22.80756,2206.77002,0.47893,2.41E-06,2.41E-06,2.41E-06,-1.985943333,-1.894146667,-1.939816667,-12.93588381,-1.939968889,-2.55165,493.4162484,0.151724138,0.848275862,0,0.024521382,7.851722271,28.49968567,7.827200889,20.6479634,-8.93371,-9.85461,-10.76614,0.023674546,7.580566249,27.51546066
991,0.72587,17.95706,17.52783,2206.07007,0.53574,3.39E-06,3.41E-06,3.39E-06,-2.356343333,-2.274533333,-2.31404,-12.59468064,-2.314972222,-5.90983,65.65516228,0.195035461,0.785106383,0.019858156,0.033856168,10.85869299,31.91796658,10.82483683,21.05927359,-10.37386,-11.47896,-12.93822,0.03656424,11.72725325,34.47100657
992,0.72142,21.90868,21.51388,2476.44995,0.55599,3.24E-06,3.24E-06,3.25E-06,-2.87408,-2.882393333,-2.874443333,-12.63993723,-2.876972222,-3.81004,3.0009432,0.148278285,0.793394238,0.058327477,0.032615149,9.189288866,25.41935725,9.156673717,16.23006838,-11.52687,-11.77439,-13.18351,0.036555356,10.29943878,28.49024746
993,0.71777,15.88117,15.30081,2338.1499,0.53473,3.53E-06,3.55E-06,3.53E-06,-2.282443333,-2.293273333,-2.281606667,-12.55138383,-2.285774444,-4.80033,13.27924545,0.134615385,0.828347578,0.037037037,0.035327051,11.44409353,32.75084263,11.40876648,21.3067491,-10.46992,-11.64923,-13.70649,0.038080848,12.33617793,35.30382035
994,0.633,12.39965,11.95199,1657.10999,0.70184,2.11E-06,2.10E-06,2.11E-06,-2.31112,-2.35302,-2.360536667,-13.06882261,-2.341558889,3.00173,305.8824263,0.147147147,0.852852853,0,0.021276059,6.990815508,20.95912243,6.969539449,13.96830693,-10.23204,-11.64309,-14.82572,0.030101905,9.890782083,29.65349499
995,0.64517,14.96674,14.55538,1830.27002,0.64746,2.08E-06,2.08E-06,2.08E-06,-2.369726667,-2.336233333,-2.377136667,-13.08314266,-2.361032222,-0.237612,-28.932056,0.118136439,0.794231836,0.087631725,0.020919988,5.851160123,18.47232965,5.830240135,12.62116953,-10.40149,-10.49353,-12.15578,0.027304803,7.636943934,24.11011541
996,0.61753,11.51339,11.04699,1482.54004,0.8072,2.42E-06,2.43E-06,2.42E-06,-2.537483333,-2.57682,-2.561803333,-12.93174302,-2.558702222,2.99396,181.1288493,0.145061728,0.854938272,0,0.024295869,7.972852669,19.58779021,7.948556799,11.61493755,-11.11327,-12.90425,-16.40419,0.039534684,12.97357205,31.87361139
997,0.67885,16.70831,16.38902,1768.05005,0.66071,2.23E-06,2.22E-06,2.23E-06,-2.341006667,-2.327513333,-2.340773333,-13.01350897,-2.336431111,-1.05146,149.4972469,0.118357488,0.881642512,0,0.022077261,7.239692393,23.53154303,7.217615131,16.29185063,-10.03651,-11.05047,-13.0996,0.029404971,9.642633716,31.3419463
998,0.74648,24.04419,23.80875,1961.95996,0.50938,2.49E-06,2.48E-06,2.47E-06,-2.13696,-2.107463333,-2.13643,-12.907252,-2.126951111,-2.84266,353.4466193,0.156648452,0.837887067,0,0.024713775,7.985512195,27.79561202,7.96079842,19.81009983,-9.29389,-10.16311,-10.9298,0.025377314,8.199914848,28.54189514
999,0.54228,9.70987,9.30235,1078.06006,1.07928,3.09E-06,3.09E-06,3.11E-06,-3.326416667,-3.28426,-3.343063333,-12.68410845,-3.317913333,17.678,-29.93818173,0.144032922,0.855967078,0,0.030547804,9.523563791,14.95892227,9.493015988,5.435358476,-12.61234,-16.71338,-19.31622,0.066462826,20.7204079,32.54611172
1000,0.64235,14.42788,13.98106,1794.37,0.67739,2.42E-06,2.41E-06,2.41E-06,-2.57119,-2.509936667,-2.554726667,-12.93174302,-2.545284444,-0.594045,-50.06353086,0.121773288,0.791806958,0.086419753,0.023677443,6.432153084,18.70121325,6.408475642,12.26906017,-11.10318,-11.1145,-12.78819,0.032332423,8.783342725,25.53719776
1001,0.71073,12.97573,12.82785,2639.15991,0.55001,7.50E-06,7.50E-06,7.49E-06,-3.453216667,-3.53428,-3.514563333,-11.80060754,-3.500686667,-6.27944,-61.76413061,0.254537597,0.739412273,0.00605013,0.076068978,16.05452655,36.93492611,15.97845758,20.88039956,-14.71091,-13.14976,-15.22171,0.084341796,17.80052308,40.95175293
1002,0.31733,5.01582,4.30224,175.93401,1.4193,2.71E-05,2.71E-05,2.70E-05,-6.280273333,-6.208026667,-6.279893333,-10.51597683,-6.256064444,32.7818,-46.26613884,0.029990628,0.891283974,0.078725398,0.250196666,2.850922706,2.988985586,2.600726041,0.13806288,-23.3599,-26.29421,-21.84536,0.71584731,8.156884669,8.551901688
1003,0.66488,15.13734,15.09757,2032.84998,0.60801,4.33E-06,4.35E-06,4.34E-06,-3.118113333,-3.214343333,-3.132993333,-12.34763621,-3.15515,-4.61671,248.7958425,0.142443064,0.849275362,0.008281573,0.042845381,9.154585463,23.31713762,9.111740082,14.16255216,-13.63851,-12.27041,-13.4659,0.052514521,11.22054836,28.57923729
1004,0.3252,7.32991,6.83869,325.29901,1.65647,2.95E-05,2.95E-05,2.93E-05,-6.704276667,-6.78973,-6.736586667,-10.43451588,-6.743531111,28.6534,736.9383407,0.019267823,0.965317919,0.015414258,0.292921782,4.995255971,5.221068885,4.702334189,0.225812914,-23.2664,-29.11749,-26.64079,0.978137521,16.68038224,17.43442683
1006,0.71898,13.11094,12.96272,2656.30005,0.54754,6.72E-06,6.73E-06,6.76E-06,-3.44854,-3.41445,-3.41108,-11.90745063,-3.42469,-5.38476,-42.53701195,0.264163916,0.712046205,0.023789879,0.066185775,14.76007543,36.00566515,14.69388965,21.24558972,-14.2921,-12.62711,-14.76323,0.0730542,16.2918013,39.74215072
