No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
2206,0.328348894,0.0260811,0.007785137,0.062583716,0.284953936,7.09E-06,7.07E-06,7.08E-06,-4.510576667,-4.49691,-4.553256667,-11.85823665,0.516846963,0.182104915,0.264613888,0.077817454,0.904086049,0.11605137,0.070385801,7.935005695,10.54003013,7.864619894,2.605024435,-17.24001,-19.9808,-20.79686,0.162728614,18.34535463,24.36804685
2207,0.822048282,0.054189391,0.044557171,0.334998184,0.177676476,2.48E-06,2.48E-06,2.48E-06,-1.900026667,-1.883466667,-1.88116,-12.907252,0.875334099,0.083905676,0.118390356,0.689801847,0.305184797,0.033889288,0.024463888,9.294991915,30.42111475,9.270528027,21.12612284,-8.70821,-10.6483,-15.09462,0.036092846,13.71338506,44.88185298
2209,0.804199553,0.05171546,0.035269503,0.333784372,0.190968122,2.60E-06,2.61E-06,2.60E-06,-2.06669,-2.056056667,-2.06806,-12.85999911,0.851446428,0.079389699,0.122088375,0.527008187,0.472543272,0.017181629,0.02620085,9.891076661,29.08536614,9.864875811,19.19428948,-9.16953,-11.3495,-15.88418,0.041371314,15.61807483,45.92598364
2210,0.820691645,0.056392836,0.042392046,0.334921031,0.180571381,2.51E-06,2.51E-06,2.52E-06,-1.924796667,-1.931133333,-1.920566667,-12.8952278,0.870256346,0.082361741,0.125027986,0.646775892,0.341712707,0.066404686,0.025675292,9.482805771,30.215398,9.457130479,20.73259223,-8.78159,-10.74692,-15.32868,0.038459735,14.20455892,45.26048635
2211,0.606395134,0.025860923,0.026325162,0.13331083,0.249379608,1.08E-05,1.08E-05,1.08E-05,-4.123883333,-4.122966667,-4.09271,-11.43596442,0.572289405,0.063223032,0.063105323,0.134326388,0.84139553,0.143886636,0.108553846,14.88716332,19.00882515,14.77860947,4.12166183,-15.9094,-20.37767,-20.71734,0.220855719,30.28833409,38.67396591
2212,0.483816525,0.041398991,0.024076488,0.131598236,0.238600809,7.50E-06,7.47E-06,7.46E-06,-3.898153333,-3.91194,-3.83031,-11.80327777,0.60403153,0.119218883,0.102523955,0.116699481,0.847551526,0.199432031,0.074967733,11.25161585,16.33150928,11.17664812,5.07989343,-15.42979,-18.3219,-19.86977,0.146222219,21.94592483,31.8540981
2213,0.504631928,0.056757892,0.05412534,0.092159008,0.369753808,2.86E-06,2.88E-06,2.89E-06,-3.51128,-3.700093333,-3.54596,-12.75772026,0.644123428,0.118734996,0.117401371,0.186863687,0.814305339,0.020237617,0.028456573,6.116193725,11.02962885,6.087737152,4.913435125,-14.33271,-14.89059,-17.85079,0.084608839,18.18504473,32.79397335
2214,0.519094599,0.054967348,0.05523163,0.115799116,0.292504627,3.58E-06,3.57E-06,3.57E-06,-3.47884,-3.52361,-3.5077,-12.54294496,0.655345697,0.116856908,0.097504108,0.197968333,0.798911654,0.040444007,0.034482533,7.807771727,14.0914062,7.773289194,6.283634473,-14.23304,-15.03641,-17.96289,0.081752436,18.51094746,33.40841523
2215,0.442610637,0.058208703,0.057891026,0.071639386,0.410133591,1.91E-06,1.90E-06,1.91E-06,-3.16266,-3.19989,-3.106496667,-13.16840732,0.702612401,0.163764121,0.27416755,0.126732074,0.864899959,0.067863671,0.019367717,5.312744135,9.286050376,5.293376418,3.973306241,-13.16229,-15.76166,-19.03695,0.063684198,17.46916521,30.53404117
2216,0.457228226,0.059889999,0.059564665,0.091268589,0.327771344,2.57E-06,2.57E-06,2.59E-06,-3.253126667,-3.261536667,-3.216763333,-12.86772116,0.690700195,0.158058842,0.295001918,0.121357884,0.866883523,0.08428725,0.025905424,7.014341519,11.93188503,6.988436095,4.917543511,-13.36926,-16.11174,-19.40558,0.068542194,18.5589843,31.57012905
2218,0.627870044,0.043811855,0.045005993,0.173882805,0.244334267,4.92E-06,4.91E-06,4.91E-06,-3.573036667,-3.585433333,-3.580083333,-12.22423662,0.644976051,0.197298826,0.128258305,0.502770228,0.488483584,0.057726244,0.04912952,12.33994617,18.21208919,12.29081665,5.87214302,-13.0154,-16.65548,-18.20776,0.098022282,24.62042545,36.33641331
2219,0.629703605,0.043808382,0.045262541,0.174404407,0.245017474,4.98E-06,4.97E-06,4.98E-06,-3.612136667,-3.599916667,-3.617856667,-12.21008067,0.640828405,0.195924167,0.110470879,0.483956673,0.513335232,0.029380845,0.049926108,12.40374587,18.18678278,12.35381976,5.78303691,-13.01313,-16.71494,-18.29269,0.099877624,24.81380419,36.38282109
2220,0.777112197,0.072269516,0.05808341,0.32261556,0.170010236,4.48E-06,4.47E-06,4.48E-06,-3.11352,-3.106143333,-3.077956667,-12.31588751,0.710395273,0.120740558,0.11687413,0.427824838,0.533702237,0.202601571,0.044742515,13.95300235,32.41559723,13.90825984,18.46259488,-11.22457,-12.96748,-16.78848,0.063336031,19.75141056,45.88645177
2232,0.478944364,0.014024285,0.012871777,0.155841881,0.252706461,5.97E-06,5.94E-06,5.93E-06,-3.698313333,-3.69479,-3.727213333,-12.03211934,0.627643771,0.116346426,0.165959594,0.172259404,0.776546175,0.271703208,0.058931952,9.482107092,14.79146834,9.42317514,5.309361248,-14.39824,-17.377,-19.42139,0.121427594,19.5376092,30.47739549
2234,0.013931636,0.006118775,0.004839671,0,0.494013214,5.25E-07,5.27E-07,5.25E-07,-2.90983,-2.84866,-2.938686667,-14.45796462,0.737655754,0.371567398,0.396246619,0.03295202,0.965021997,0.040444007,0.005423107,0.832210425,1.431413221,0.826787318,0.599202796,-15.54328,-15.98012,-15.67762,0.021379489,3.280819202,5.643053536
2236,0.39104297,0.017658484,0.01396793,0.112609734,0.280166575,2.53E-06,2.53E-06,2.52E-06,-3.014206667,-3.02719,-3.025026667,-12.88729126,0.720891738,0.258605851,0.24149483,0.332145159,0.672282608,0,0.025627246,5.332663776,9.149064943,5.30703653,3.816401167,-12.25819,-14.13762,-15.2232,0.0582922,12.12977407,20.81062961
2237,0.352986337,0.028994487,0.023518052,0.079757802,0.316472449,5.13E-06,5.12E-06,5.09E-06,-4.11215,-4.156103333,-4.170716667,-12.18431115,0.567776133,0.109730607,0.190437663,0.074470965,0.893548082,0.182712141,0.050448956,7.753309293,10.49249584,7.702860337,2.739186547,-16.26534,-19.95428,-21.13491,0.129035744,19.83101556,26.83716596
2239,0.703654663,0.063687342,0.05301515,0.249032673,0.175601781,5.85E-06,5.83E-06,5.85E-06,-3.40336,-3.456993333,-3.41241,-12.05077976,0.666123191,0.127606086,0.132574594,0.406646526,0.587821582,0.045373466,0.058510618,15.9954309,29.30407573,15.93692028,13.30864483,-12.75586,-14.72512,-17.91977,0.085377088,23.34009391,42.7597033
2241,0.639532025,0.033666821,0.021357383,0.218335284,0.247231499,4.08E-06,4.09E-06,4.07E-06,-3.209073333,-3.25955,-3.151083333,-12.40941357,0.695772349,0.11018214,0.118775909,0.209662529,0.768415498,0.130198583,0.04059265,11.25134579,19.60178986,11.21075314,8.35044407,-12.46591,-15.45564,-18.10131,0.081906831,22.70268343,39.55200011
2242,0.762733624,0.105877623,0.039343872,0.236027386,0.216359228,6.10E-06,6.08E-06,6.11E-06,-3.978866667,-4.00676,-3.969293333,-12.00722179,0.589752288,0.12816044,0.046087002,0.588917248,0.396031201,0.085212945,0.061007239,10.97474424,23.80421239,10.913737,12.82946815,-14.56503,-12.87243,-15.64888,0.108410985,19.50232222,42.30052291
2243,0.763375426,0.106089732,0.039735212,0.231389471,0.215948476,6.20E-06,6.18E-06,6.21E-06,-4.028296667,-4.099806667,-4.059183333,-11.99096127,0.579202705,0.12793202,0.052862806,0.61323577,0.389328412,0,0.061823527,10.98297171,23.86941473,10.92114818,12.88644302,-14.66367,-12.779,-15.53479,0.109663509,19.48176156,42.33992936
2244,0.763336697,0.10601141,0.040191831,0.23048536,0.216230755,6.20E-06,6.20E-06,6.14E-06,-4.047836667,-4.115093333,-4.015633333,-11.99419229,0.579598749,0.127915843,0.076162175,0.437260696,0.564436168,0,0.061061486,10.94213145,23.85322329,10.88106996,12.91109184,-14.64394,-12.73404,-15.5916,0.108446206,19.43340585,42.36371782
2245,0.542448438,0.018116204,0.008041574,0.155337666,0.251548396,1.03E-05,1.03E-05,1.03E-05,-4.09463,-4.079056667,-4.09662,-11.48336666,0.575433548,0.092367682,0.094172488,0.097941487,0.880535305,0.13183759,0.103347904,12.8042623,16.70591742,12.7009144,3.90165512,-15.80815,-19.94712,-20.90902,0.212012037,26.26717743,34.27118929
2247,0.37297625,0.015721268,0.011634149,0.10231352,0.292145317,6.96E-06,6.96E-06,6.94E-06,-4.29042,-4.37657,-4.310363333,-11.8767689,0.543333213,0.41048931,0.145145585,0.076986305,0.854281767,0.358796101,0.06960142,7.608822452,9.914122499,7.539221032,2.305300047,-15.99222,-18.62834,-19.03666,0.164818534,18.01795085,23.47697992
2249,0.35051872,0.019532056,0.009857022,0.141113133,0.21167966,5.19E-06,5.19E-06,5.20E-06,-3.267503333,-3.31625,-3.313463333,-12.16877686,0.683173231,0.102321661,0.331894157,0.096863099,0.886624946,0.107850681,0.051741025,8.840485838,13.37488239,8.788744813,4.534396552,-14.18999,-17.16662,-18.55916,0.090056543,15.38708576,23.27931588
2252,0.762263338,0.105778124,0.039574577,0.233067292,0.21648434,6.14E-06,6.12E-06,6.11E-06,-3.98052,-4.015063333,-4.037186667,-12.00394846,0.586217852,0.127824605,0.046744796,0.590150709,0.412566523,0,0.060457019,10.9362521,23.77281369,10.87579508,12.83656159,-14.59337,-12.81067,-15.60654,0.107492221,19.44459132,42.26792164
2253,0.437907779,0.023806392,0.011603626,0.09495371,0.270343697,1.67E-05,1.67E-05,1.67E-05,-5.110093333,-5.078426667,-5.12722,-11.00010184,0.437169081,0.10582638,0.117953864,0.121881393,0.860809502,0.110876704,0.164169125,9.413720285,11.93624211,9.24955116,2.522521825,-19.39949,-19.17331,-19.19831,0.36084616,20.69149611,26.23603631
2255,0.339475303,0.042699656,0.037514945,0.068362419,0.311478291,3.14E-06,3.13E-06,3.11E-06,-3.336706667,-3.2984,-3.326303333,-12.67447755,0.680258816,0.130325119,0.277295586,0.161099335,0.832118136,0.05917177,0.030742786,6.493536881,9.672328559,6.462794095,3.178791678,-14.51236,-18.27777,-19.80238,0.077434983,16.35593201,24.36267803
2258,0.829322773,0.066261557,0.042976439,0.418227456,0.143470888,5.43E-06,5.44E-06,5.44E-06,-3.432903333,-3.428416667,-3.38982,-12.1217315,0.667104903,0.125641548,0.016277517,0.33286262,0.65257635,0.090999013,0.05421486,14.81037759,40.49618489,14.75616273,25.6858073,-11.74081,-12.06002,-16.62066,0.065524117,17.89983265,48.94371721
2260,0.493378265,0.031613746,0.008949131,0.102313629,0.315627165,5.77E-06,5.80E-06,5.81E-06,-3.836693333,-3.833966667,-3.94038,-12.05937827,0.605364643,0.112799129,0.152625948,0.155010574,0.849115485,0.007075518,0.058103746,8.545990817,12.15677241,8.487887071,3.610781593,-15.46805,-17.97767,-19.29183,0.148231756,21.80216102,31.01383037
2261,0.528312201,0.009485513,0.003332238,0.094757457,0.358912452,8.24E-06,8.21E-06,8.23E-06,-4.43971,-4.438763333,-4.40385,-11.70772454,0.529487395,0.100056943,0.075794783,0.244746978,0.748128411,0.058153217,0.080877319,8.543593151,11.04709263,8.462715832,2.503499479,-16.47714,-19.468,-19.80862,0.233631583,24.68001186,31.91191017
2262,0.510736791,0.010557375,0.004561066,0.102679728,0.340264494,6.52E-06,6.54E-06,6.54E-06,-4.13487,-4.15765,-4.174736667,-11.93910361,0.566491902,0.112997654,0.102131382,0.147776756,0.851716357,0.029513193,0.065623518,8.410119159,11.38479669,8.344495641,2.974677531,-15.7704,-18.53006,-19.17391,0.18002435,23.07139696,31.2318005
2263,0.513109244,0.010630879,0.004684606,0.100888893,0.343578423,6.48E-06,6.50E-06,6.50E-06,-4.205603333,-4.186186667,-4.221186667,-11.94524803,0.559876128,0.113112058,0.093076714,0.147351004,0.854281767,0.019270381,0.065886399,8.353657952,11.28386505,8.287771553,2.930207098,-15.76456,-18.42565,-19.1286,0.182448249,23.13239593,31.24653121
2264,0.510777733,0.010572389,0.004415803,0.101088298,0.343948073,6.52E-06,6.50E-06,6.51E-06,-4.201583333,-4.18583,-4.09341,-11.9421711,0.565875967,0.113185566,0.080787639,0.252398432,0.746632388,0.028404316,0.06556432,8.355543123,11.25435547,8.289978803,2.898812347,-15.77667,-18.68614,-19.14869,0.181745372,23.16170281,31.19725826
2265,0.703558393,0.050462079,0.053406936,0.194213346,0.209769886,8.85E-06,8.84E-06,8.82E-06,-4.29396,-4.308913333,-4.25506,-11.63622368,0.548754951,0.107473266,0.075630319,0.458512842,0.543565125,0.007247708,0.087888697,18.64093598,27.18549871,18.55304728,8.54456273,-14.93369,-18.61477,-21.34803,0.151663511,32.16738784,46.91215514
2267,0.193895845,0.028598282,0.033757725,0.031519684,0.429352827,2.05E-06,2.06E-06,2.05E-06,-3.368133333,-3.37176,-3.40661,-13.09767076,0.67185547,0.383654221,0.328445289,0.040461973,0.929732932,0.173363078,0.020385537,3.019810222,4.353230586,2.999424685,1.333420364,-14.72882,-18.76603,-19.20236,0.070086353,10.38223746,14.96659404
2270,0.392823417,0.028071763,0.026032074,0.11659782,0.262795591,4.45E-06,4.44E-06,4.45E-06,-3.509726667,-3.523966667,-3.537366667,-12.32260646,0.652580347,0.123803386,0.33261447,0.089586095,0.809241665,0.513896643,0.043529054,8.289040617,12.39820078,8.245511563,4.109160163,-14.33318,-17.54948,-19.46723,0.093115222,17.73151004,26.52162437
2274,0.294695243,0.021449104,0.01078619,0.060351584,0.33172376,3.26E-06,3.25E-06,3.24E-06,-3.560553333,-3.595666667,-3.57957,-12.63685556,0.645101508,0.241437503,0.198755961,0.066760715,0.897477701,0.201079432,0.032161535,5.195599618,7.661742336,5.163438083,2.466142718,-14.49792,-17.90555,-19.03165,0.086086313,13.90698597,20.50807434
2276,0.498805917,0.062744225,0.047511103,0.134096494,0.290307404,2.72E-06,2.71E-06,2.72E-06,-2.923756667,-2.972386667,-2.95694,-12.81487868,0.730577499,0.120057694,0.166063194,0.078343693,0.884558183,0.207117965,0.027329046,6.975393512,13.08858354,6.948064466,6.113190028,-12.67288,-14.41602,-17.3139,0.064324408,16.41799187,30.8066144
2277,0.527295277,0.031393346,0.011133417,0.242876678,0.26286797,1.10E-06,1.10E-06,1.10E-06,-1.49179,-1.528466667,-1.54639,-13.72020038,0.925184248,0.135188061,0.117527771,0.654972918,0.347314555,0,0.011176071,3.423637765,10.35516036,3.412461694,6.931522595,-8.52725,-9.558,-11.62475,0.023913612,7.325610821,22.15709721
2280,0.163166818,0.021320695,0.023521728,0.02508311,0.396422921,3.19E-06,3.18E-06,3.19E-06,-4.119146667,-4.055983333,-4.03216,-12.65548964,0.578294541,0.418615351,0.536424777,0.036412498,0.964606156,0.025739719,0.031717607,3.514957531,4.679547961,3.483239924,1.16459043,-16.48374,-22.09422,-23.45968,0.100901322,11.18192374,14.88676548
2281,0.172528272,0.021444734,0.021214794,0.025068549,0.396422921,3.10E-06,3.09E-06,3.09E-06,-3.975253333,-3.97409,-4.036176667,-12.68733947,0.58836303,0.434695309,0.387547625,0.048448223,0.953020284,0.023200879,0.031020662,3.533541257,4.677651212,3.502520595,1.144109955,-16.26699,-21.97679,-24.01395,0.098684173,11.24104303,14.88073147
